date,county,year,T_avg
2024-10-21,Richmond,2024,15.945869756268644
2024-10-21,Greensville,2024,15.52705293455775
2024-10-21,Henrico,2024,16.203856661816697
2024-10-21,Charles City,2024,15.566129855136142
2024-10-21,Chesterfield,2024,15.812339789397928
2024-10-21,Fairfax,2024,16.01653194888182
2024-10-21,Franklin,2024,16.748859048723926
2024-10-21,Richmond,2024,17.250455297605395
2024-10-28,Roanoke,2024,15.973455071812053
2024-10-28,Franklin,2024,15.30750702714842
2024-10-28,Roanoke,2024,14.786717357716007
2024-10-28,Gloucester,2024,13.451659045469764
2024-10-28,Fairfax,2024,13.392389684633764
2024-10-28,Brunswick,2024,14.299651865938468
2024-10-28,Richmond,2024,13.805221141608184
2024-10-28,Greensville,2024,14.24882217872974
2024-10-28,Henrico,2024,15.050913791838289
2024-10-28,Charles City,2024,14.421821190308814
2024-10-28,Chesterfield,2024,14.792333059930504
2024-10-28,Fairfax,2024,14.194753179226993
2024-10-28,Franklin,2024,15.297236900618753
2024-10-28,Richmond,2024,15.322686993817252
2024-11-04,Roanoke,2024,19.342271103067453
2024-11-04,Franklin,2024,17.941277864323386
2024-11-04,Roanoke,2024,17.35501838562088
2024-11-04,Gloucester,2024,13.978822366221662
2024-11-04,Fairfax,2024,15.30348469353075
2024-11-04,Brunswick,2024,16.76256659761206
2024-11-04,Richmond,2024,14.160993471907192
2024-11-04,Greensville,2024,15.461501807114352
2024-11-04,Henrico,2024,14.349042631063496
2024-11-04,Charles City,2024,11.2733297944188
2024-11-04,Chesterfield,2024,13.96535497816452
2024-11-04,Fairfax,2024,15.748195514627607
2024-11-04,Franklin,2024,14.78508753071256
2024-11-04,Richmond,2024,14.654646904135811
2024-11-11,Roanoke,2024,14.27569828854128
2024-11-11,Franklin,2024,12.261172230026103
2024-11-11,Roanoke,2024,13.72076154527148
2024-11-11,Gloucester,2024,6.491569461814595
2024-11-11,Fairfax,2024,13.334969612311944
2024-11-11,Brunswick,2024,11.463264288543892
2024-11-11,Richmond,2024,9.3001290595973
2024-11-11,Greensville,2024,11.699296354256072
2024-11-11,Henrico,2024,9.25601549247388
2024-11-11,Charles City,2024,7.743931455853309
2024-11-11,Chesterfield,2024,10.417654058280863
2024-11-11,Fairfax,2024,13.551464195614232
2024-11-11,Franklin,2024,13.059543938515116
2024-11-11,Richmond,2024,10.7121368879133
2024-11-18,Roanoke,2024,NA
2024-11-18,Franklin,2024,7.682938882164896
2024-11-18,Roanoke,2024,4.571850395305273
2024-11-18,Gloucester,2024,7.121885674302261
2024-11-18,Fairfax,2024,6.189695821196168
2024-11-18,Brunswick,2024,6.413861409345305
2024-11-18,Richmond,2024,6.159434390022117
2024-11-18,Greensville,2024,6.119163865029914
2024-11-18,Henrico,2024,6.4307461452352
2024-11-18,Charles City,2024,6.951286866654035
2024-11-18,Chesterfield,2024,6.348289089181722
2024-11-18,Fairfax,2024,7.798330871491904
2024-11-18,Franklin,2024,7.945727958236692
2024-11-18,Richmond,2024,6.741466184274029
2024-11-25,Roanoke,2024,6.825231991914764
2024-11-25,Franklin,2024,6.538043660326346
2024-11-25,Roanoke,2024,6.48624174136371
2024-11-25,Gloucester,2024,6.717364984983028
2024-11-25,Fairfax,2024,6.033137260829758
2024-11-25,Brunswick,2024,7.056860864438244
2024-11-25,Richmond,2024,5.33309935594651
2024-11-25,Greensville,2024,7.36076626270388
2024-11-25,Henrico,2024,5.9720902595009875
2024-11-25,Charles City,2024,5.692238678681817
2024-11-25,Chesterfield,2024,5.966086171153913
2024-11-25,Fairfax,2024,4.879161616161647
2024-11-25,Franklin,2024,7.284018513147755
2024-11-25,Richmond,2024,6.893353069671214
2024-12-02,Roanoke,2024,-0.04310408761719807
2024-12-02,Franklin,2024,2.0923552835944244
2024-12-02,Roanoke,2024,0.3330601795803349
2024-12-02,Gloucester,2024,0.1684846509038919
2024-12-02,Fairfax,2024,-0.4997479912174788
2024-12-02,Brunswick,2024,4.352588651086402
2024-12-02,Richmond,2024,0.4514652327993464
2024-12-02,Greensville,2024,5.1323465392428185
2024-12-02,Henrico,2024,0.3099527068452737
2024-12-02,Charles City,2024,-0.6522077012335128
2024-12-02,Chesterfield,2024,0.16039535879103645
2024-12-02,Fairfax,2024,-0.28933627764201936
2024-12-02,Franklin,2024,4.167984677107536
2024-12-02,Richmond,2024,0.8997345066243811
2024-12-09,Roanoke,2024,1.9463765363128749
2024-12-09,Franklin,2024,1.8748828231664296
2024-12-09,Roanoke,2024,1.4851946862116667
2024-12-09,Gloucester,2024,3.718411937812349
2024-12-09,Fairfax,2024,2.8482184154175845
2024-12-09,Brunswick,2024,2.8729708796566675
2024-12-09,Richmond,2024,2.990331045530267
2024-12-09,Greensville,2024,3.430519955708492
2024-12-09,Henrico,2024,3.748861450557221
2024-12-09,Charles City,2024,3.7638224370205906
2024-12-09,Chesterfield,2024,3.2472652803597937
2024-12-09,Fairfax,2024,2.574337530539404
2024-12-09,Franklin,2024,4.029800609048756
2024-12-09,Richmond,2024,4.069642829769324
2024-12-16,Roanoke,2024,NA
2024-12-16,Franklin,2024,2.525984131776734
2024-12-16,Roanoke,2024,NA
2024-12-16,Gloucester,2024,3.051577176729092
2024-12-16,Fairfax,2024,2.189227741654388
2024-12-16,Brunswick,2024,2.12997655709924
2024-12-16,Richmond,2024,0.3864309993118965
2024-12-16,Greensville,2024,0.26942363258767155
2024-12-16,Henrico,2024,0.7537720521350277
2024-12-16,Charles City,2024,1.38816679859019
2024-12-16,Chesterfield,2024,1.029613058981579
2024-12-16,Fairfax,2024,NA
2024-12-16,Franklin,2024,1.4204829866150892
2024-12-16,Richmond,2024,1.2086681953636265
2024-12-23,Roanoke,2024,-1.723618797522898
2024-12-23,Franklin,2024,-1.1165367598606513
2024-12-23,Roanoke,2024,-2.624596160724904
2024-12-23,Gloucester,2024,0.4571078792603558
2024-12-23,Fairfax,2024,-3.0502306501069505
2024-12-23,Brunswick,2024,0.6087803719214357
2024-12-23,Richmond,2024,-1.0478704322117012
2024-12-23,Greensville,2024,0.04023117660805322
2024-12-23,Henrico,2024,-0.49087073879875
2024-12-23,Charles City,2024,-0.4620127812921672
2024-12-23,Chesterfield,2024,0.1724203487388121
2024-12-23,Fairfax,2024,-2.9726681214044595
2024-12-23,Franklin,2024,0.21743457149796577
2024-12-23,Richmond,2024,-0.01056293503666249
