date,county,year,T_night
2021-10-22,Roanoke,2021,8.744266561735884
2021-10-22,Alleghany,2021,6.927592573895302
2021-10-22,Amherst,2021,9.493181264951328
2021-10-22,Franklin,2021,8.741174588714076
2021-10-22,Roanoke,2021,7.861252946875657
2021-10-22,Fairfax,2021,11.960645826850234
2021-10-22,Richmond,2021,13.680748249063006
2021-10-22,Accomack,2021,14.647549411648606
2021-10-22,Albemarle,2021,9.372392031792357
2021-10-22,Amelia,2021,10.771878751511355
2021-10-22,Alexandria,2021,13.5092306797923
2021-10-22,Fairfax,2021,12.413668483367823
2021-10-22,Franklin,2021,12.767062354988427
2021-10-22,Richmond,2021,14.108669643085278
2021-10-29,Roanoke,2021,6.694612177595431
2021-10-29,Alleghany,2021,3.865800511135869
2021-10-29,Amherst,2021,6.673533445025151
2021-10-29,Franklin,2021,6.467286697361879
2021-10-29,Roanoke,2021,6.319223940202188
2021-10-29,Fairfax,2021,7.759007406043462
2021-10-29,Richmond,2021,8.714626469205491
2021-10-29,Accomack,2021,12.3087092314945
2021-10-29,Albemarle,2021,7.56045797178964
2021-10-29,Amelia,2021,8.823802902204278
2021-10-29,Alexandria,2021,8.135565460041885
2021-10-29,Fairfax,2021,7.650821274196604
2021-10-29,Franklin,2021,9.94059793116786
2021-10-29,Richmond,2021,11.126756725684086
2021-11-05,Roanoke,2021,6.480235831998304
2021-11-05,Alleghany,2021,5.86788900077764
2021-11-05,Amherst,2021,5.002912346944758
2021-11-05,Franklin,2021,5.985404175403628
2021-11-05,Roanoke,2021,6.383776845099315
2021-11-05,Fairfax,2021,4.89559000891232
2021-11-05,Richmond,2021,7.031993142779589
2021-11-05,Accomack,2021,9.452228785313038
2021-11-05,Albemarle,2021,4.992057028344399
2021-11-05,Amelia,2021,4.522613326986323
2021-11-05,Alexandria,2021,6.3286308296514795
2021-11-05,Fairfax,2021,5.315400488629987
2021-11-05,Franklin,2021,7.864674593967549
2021-11-05,Richmond,2021,7.445351223780716
2021-11-12,Roanoke,2021,4.670253510966237
2021-11-12,Alleghany,2021,6.4008940074289695
2021-11-12,Amherst,2021,5.002176815616872
2021-11-12,Franklin,2021,5.487371135676334
2021-11-12,Roanoke,2021,5.08778034703304
2021-11-12,Fairfax,2021,6.874511905714529
2021-11-12,Richmond,2021,6.939161484219843
2021-11-12,Accomack,2021,8.218367503641678
2021-11-12,Albemarle,2021,4.535826308078751
2021-11-12,Amelia,2021,4.388284832149997
2021-11-12,Alexandria,2021,7.284426297703055
2021-11-12,Fairfax,2021,7.330630645868597
2021-11-12,Franklin,2021,5.9390197215777585
2021-11-12,Richmond,2021,6.280044665440362
2021-11-19,Roanoke,2021,-0.5405418578798553
2021-11-19,Alleghany,2021,-0.0500270717132796
2021-11-19,Amherst,2021,2.3812283135933776
2021-11-19,Franklin,2021,1.6056258335370648
2021-11-19,Roanoke,2021,1.2305312092962517
2021-11-19,Fairfax,2021,-0.10630776868959356
2021-11-19,Richmond,2021,0.46352554406353885
2021-11-19,Accomack,2021,1.9173136836741531
2021-11-19,Albemarle,2021,0.9965260153464316
2021-11-19,Amelia,2021,-0.8778921714456699
2021-11-19,Alexandria,2021,0.9690832751983358
2021-11-19,Fairfax,2021,-0.3372292175655922
2021-11-19,Franklin,2021,1.340403132250612
2021-11-19,Richmond,2021,1.1107802482036493
2021-11-26,Roanoke,2021,0.8593718110870926
2021-11-26,Alleghany,2021,0.8224234344583304
2021-11-26,Amherst,2021,1.156706717344763
2021-11-26,Franklin,2021,0.45050082732212854
2021-11-26,Roanoke,2021,1.299239868094921
2021-11-26,Fairfax,2021,-1.029545110126475
2021-11-26,Richmond,2021,1.1688410874760933
2021-11-26,Accomack,2021,3.4646904309835778
2021-11-26,Albemarle,2021,1.7262660032144788
2021-11-26,Amelia,2021,1.1478118606870735
2021-11-26,Alexandria,2021,-0.12506847014440486
2021-11-26,Fairfax,2021,-0.8994236672304462
2021-11-26,Franklin,2021,1.5320986078886611
2021-11-26,Richmond,2021,2.361802694105955
2021-12-03,Roanoke,2021,5.045824784282895
2021-12-03,Alleghany,2021,5.705050401293801
2021-12-03,Amherst,2021,5.884101016061974
2021-12-03,Franklin,2021,6.6527016828059775
2021-12-03,Roanoke,2021,6.414692567249445
2021-12-03,Fairfax,2021,5.583270264119988
2021-12-03,Richmond,2021,4.072194452048014
2021-12-03,Accomack,2021,5.1701223050056875
2021-12-03,Albemarle,2021,4.056773995866856
2021-12-03,Amelia,2021,6.558361252466766
2021-12-03,Alexandria,2021,4.822580161744598
2021-12-03,Fairfax,2021,5.91999498841073
2021-12-03,Franklin,2021,5.443821539056488
2021-12-03,Richmond,2021,5.917740572545445
2021-12-10,Roanoke,2021,-1.551739321884605
2021-12-10,Alleghany,2021,-0.9563750199435984
2021-12-10,Amherst,2021,-0.3917560767839155
2021-12-10,Franklin,2021,-0.44532709590147673
2021-12-10,Roanoke,2021,0.00329837784175741
2021-12-10,Fairfax,2021,0.5265353150670332
2021-12-10,Richmond,2021,0.21644270733682203
2021-12-10,Accomack,2021,2.846853818562999
2021-12-10,Albemarle,2021,-1.1493423817015571
2021-12-10,Amelia,2021,-0.859173307587585
2021-12-10,Alexandria,2021,1.9500759631036635
2021-12-10,Fairfax,2021,0.8722025934974872
2021-12-10,Franklin,2021,1.3204576566125568
2021-12-10,Richmond,2021,1.397570718683762
2021-12-17,Roanoke,2021,1.2432069010746316
2021-12-17,Alleghany,2021,-3.521251599404472
2021-12-17,Amherst,2021,0.9324309511306992
2021-12-17,Franklin,2021,-0.5665292406083582
2021-12-17,Roanoke,2021,-1.0800218180058732
2021-12-17,Fairfax,2021,-0.5388091587432169
2021-12-17,Richmond,2021,3.5646932423647995
2021-12-17,Accomack,2021,7.826541243908872
2021-12-17,Albemarle,2021,1.2376882663626956
2021-12-17,Amelia,2021,0.2793806388604233
2021-12-17,Alexandria,2021,1.2989711391882064
2021-12-17,Fairfax,2021,-0.956252584100708
2021-12-17,Franklin,2021,5.4819576566125585
2021-12-17,Richmond,2021,0.8247236912700515
2021-12-24,Roanoke,2021,5.1617152529443
2021-12-24,Alleghany,2021,6.016300132207554
2021-12-24,Amherst,2021,5.082226073366535
2021-12-24,Franklin,2021,9.418375038069083
2021-12-24,Roanoke,2021,6.336453803856997
2021-12-24,Fairfax,2021,6.0905239502976185
2021-12-24,Richmond,2021,4.9508968839292855
2021-12-24,Accomack,2021,3.680815746177107
2021-12-24,Albemarle,2021,5.64103725244631
2021-12-24,Amelia,2021,6.974705047614593
2021-12-24,Alexandria,2021,6.00698472986593
2021-12-24,Fairfax,2021,6.755643049552116
2021-12-24,Franklin,2021,7.614697167440089
2021-12-24,Richmond,2021,6.210555572221417
