date,county,year,T_day,T_night,T_avg
2023-08-20,Nottoway,2023,27.503309101283133,18.27119164147397,22.630911659569485
2023-08-20,King George,2023,27.8608337738755,18.82477745478678,22.727937963828833
2023-08-20,Prince Edward,2023,26.844716952229383,17.807691451715193,21.806994733186745
2023-08-20,Louisa,2023,27.624529275926463,17.657942541716686,22.384438756224235
2023-08-20,Buckingham,2023,27.421807936996935,17.927770627977694,22.051867227287744
2023-08-20,Greene,2023,27.444618060396692,17.767316248901313,22.13349710544665
2023-08-20,Albemarle,2023,27.084445788265096,17.99819511685606,22.47740739034103
2023-08-20,Nelson,2023,25.406650881480974,18.258756754940787,22.009848366779615
2023-08-20,Fluvanna,2023,27.685320895002416,17.670199964204304,22.39378941457601
2023-08-20,Appomattox,2023,27.087852637308803,17.901803130845416,21.42560941545538
2023-08-20,Hanover,2023,29.44535338164012,18.393544585971178,23.567200623807533
2023-08-20,Powhatan,2023,27.532246635801226,17.911322560889197,22.047864904927987
2023-08-20,Goochland,2023,27.395458007121892,17.999775577530492,22.281422550880738
2023-08-20,King William,2023,28.46692961672866,18.96033608040119,23.37405157356787
2023-08-20,Henrico,2023,30.83695768800528,20.655590450286528,25.76916125292296
2023-08-20,New Kent,2023,27.326203805894604,19.905423348326075,23.14662436012505
2023-08-20,Charles City,2023,26.708531877854263,20.144663210857587,23.047024614286908
2023-08-20,Sussex,2023,25.788597449931306,19.68745552901708,22.427202881385547
2023-08-20,Chesterfield,2023,29.164183658818775,19.8395030468528,24.29036690509026
2023-08-20,Prince George,2023,27.17897678490236,20.310884797924,23.697786875861667
2023-08-20,Caroline,2023,28.9047459371013,18.062010555014535,23.309990191980813
2023-08-20,Dinwiddie,2023,27.016323708646237,18.69750372603043,22.7809154245511
2023-08-20,Amelia,2023,28.297498683660663,17.359324113370594,22.24515515596052
2023-08-20,Rockingham,2023,28.174195946729153,17.55176364558199,22.835386397347257
2023-08-20,Poquoson,2023,28.3164749390671,22.48312841127013,24.80862640502955
2023-08-20,Chesapeake,2023,26.83080103847257,20.987594220399075,23.744822243838367
2023-08-20,Newport News,2023,29.883462937659655,23.10926824746297,26.930894925327713
2023-08-20,Portsmouth,2023,27.94510138649243,23.791314791481405,25.36642757172852
2023-08-20,Suffolk,2023,26.788491206015408,20.99145864736925,23.858410816739383
2023-08-20,Hampton,2023,29.613965194753657,23.027872619974676,26.44155464527234
2023-08-20,Virginia Beach,2023,27.8141070871982,22.207509958823923,24.317463510513576
2023-08-20,Norfolk,2023,30.54449496036448,24.041669637290543,27.127567546559735
2023-08-20,Williamsburg,2023,27.830714285714304,22.80402288188006,25.436539902489127
2023-08-20,Alexandria,2023,31.892638710177536,22.05950882360546,27.360518724361555
2023-08-20,Falls Church,2023,31.27313799076216,21.058874133949228,26.512361431870705
2023-08-20,Fairfax,2023,31.31853899642927,20.774640105243403,26.663747415899284
2023-08-20,Manassas Park,2023,31.84565060804494,20.3786654193951,26.270842417288236
2023-08-20,Manassas,2023,33.041446313529015,21.00372544341051,26.276825883201184
2023-08-20,Fredericksburg,2023,32.06943893086728,20.472825081763876,26.37642393485191
2023-08-20,Winchester,2023,33.517311034804386,19.241182118784213,24.162934434968037
2023-08-20,Emporia,2023,30.399535732916043,21.144390540775543,26.001111111111143
2023-08-20,Franklin,2023,27.660605937041296,22.06756090487243,25.27742360311983
2023-08-20,Charlottesville,2023,31.79304669065028,20.466318904491153,26.675891161431732
2023-08-20,Lynchburg,2023,29.49036674905499,19.550077865012465,24.158056847920932
2023-08-20,Richmond,2023,32.55499667867456,21.825580210010006,27.483057216218317
2023-08-20,Hopewell,2023,31.560043199066012,22.42900058377119,27.225413893753696
2023-08-20,Petersburg,2023,31.18475154410096,21.4512564519798,26.571775497349243
2023-08-20,Colonial Heights,2023,31.555454825778643,22.277124576009907,26.46044033811679
2023-08-20,Harrisonburg,2023,33.1010892236385,17.53384935897437,26.55623611111112
2023-08-20,Waynesboro,2023,29.57513244598466,17.371201071119202,24.58541592991483
2023-08-20,Staunton,2023,30.74681876849152,18.38130815512006,24.78785522028617
2023-08-27,Covington,2023,27.62338817408427,16.389025522041806,22.05288968572035
2023-08-27,Buena Vista,2023,27.491440412599022,16.301285687972033,22.26370970712841
2023-08-27,Lexington,2023,28.36504680310966,15.75479771537366,22.35954307472635
2023-08-27,Galax,2023,25.54648197009678,15.0053210202287,20.12688947522723
2023-08-27,Norton,2023,25.425169859925965,13.381461922395772,19.668768314281145
2023-08-27,Radford,2023,26.965601930036215,16.691846803377594,21.828724366706904
2023-08-27,Danville,2023,27.772920058327376,17.46903759898114,22.758052356165944
2023-08-27,Martinsville,2023,26.63039892934407,17.897675723242802,22.703922010779927
2023-08-27,Salem,2023,28.44782093482558,17.59724703659168,23.171315495619343
2023-08-27,Roanoke,2023,30.229212269409892,17.979309229956186,24.226911275530853
2023-08-27,Bristol,2023,29.411684436962243,16.165467639356553,23.168063973064005
2023-08-27,Russell,2023,25.09816220350004,14.589653255165125,19.83507463961154
2023-08-27,Buchanan,2023,24.240188191167636,15.628903280633434,19.89395221153547
2023-08-27,Alleghany,2023,23.100575043087503,15.939805552750986,19.90156485973763
2023-08-27,Patrick,2023,23.540001430386777,16.231811343632117,19.95011665968103
2023-08-27,Grayson,2023,22.43386813464194,14.335379882049743,18.42349813287586
2023-08-27,Wythe,2023,24.0468047177269,14.756675567874542,19.351167093959315
2023-08-27,Carroll,2023,23.715878271402715,14.842175006783538,19.22106684857442
2023-08-27,Bath,2023,23.029683617957694,15.198312849286388,19.481616903791757
2023-08-27,Smyth,2023,23.39552918534084,14.973847034861029,19.24435011099111
2023-08-27,Bland,2023,22.57651574364372,15.039130988504407,18.646450010249005
2023-08-27,Lee,2023,25.15222124597766,15.177288629953113,20.671222404536696
2023-08-27,Highland,2023,22.39706285652384,13.149604304275524,18.369866721971505
2023-08-27,Rockbridge,2023,24.619707507232555,15.483542502720498,20.345159347878052
2023-08-27,Dickenson,2023,24.31983647957803,14.028530080507764,19.28190837620464
2023-08-27,Wise,2023,24.72466238852592,13.485114298251627,19.383143544052288
2023-08-27,Montgomery,2023,24.692217911032746,15.519421640521122,20.359119279680748
2023-08-27,Floyd,2023,23.183357659382576,14.003362754561168,18.82170159975946
2023-08-27,Giles,2023,23.15279815466332,15.66048287122326,19.444159090455624
2023-08-27,Pulaski,2023,24.9363187223573,15.805759021411204,20.404553597580662
2023-08-27,Tazewell,2023,23.522358022761193,14.863344453666324,18.832133171505586
2023-08-27,Pittsylvania,2023,25.526886051975513,16.06598825681629,20.952476582280816
2023-08-27,Amherst,2023,24.11006226400946,15.614301034399428,20.02429064039409
2023-08-27,Bedford,2023,25.453235223213408,16.185296625791608,21.00085575886379
2023-08-27,Campbell,2023,25.29923475684631,15.512023051878597,20.5616911642387
2023-08-27,Henry,2023,24.660286625709674,16.676688185397325,20.86734113912683
