date,county,year,T_night
2024-10-14,Richmond,2024,8.215819249635954
2024-10-21,Roanoke,2024,10.724825742579595
2024-10-21,Alleghany,2024,10.55002545394646
2024-10-21,Amherst,2024,11.108872514887302
2024-10-21,Franklin,2024,11.352284319043104
2024-10-21,Roanoke,2024,11.511478887270725
2024-10-21,Fairfax,2024,11.157410664962953
2024-10-21,Richmond,2024,10.619389436688678
2024-10-21,Accomack,2024,12.005255127130487
2024-10-21,Albemarle,2024,10.642828098659114
2024-10-21,Appomattox,2024,10.498739771453604
2024-10-21,Amelia,2024,10.383686388769988
2024-10-21,Fairfax,2024,11.60369216312726
2024-10-21,Franklin,2024,10.808617362722384
2024-10-21,Richmond,2024,12.687680410019478
2024-10-28,Roanoke,2024,9.666457938671725
2024-10-28,Alleghany,2024,9.639807835989467
2024-10-28,Amherst,2024,10.33567007243298
2024-10-28,Franklin,2024,10.218755565621429
2024-10-28,Roanoke,2024,9.804126451091872
2024-10-28,Fairfax,2024,9.596072646444297
2024-10-28,Richmond,2024,9.429430042119012
2024-10-28,Accomack,2024,9.689963663779332
2024-10-28,Albemarle,2024,10.277662845746292
2024-10-28,Appomattox,2024,8.964007848600236
2024-10-28,Amelia,2024,10.46590538671101
2024-10-28,Fairfax,2024,9.655909039654231
2024-10-28,Franklin,2024,11.004571394044888
2024-10-28,Richmond,2024,10.893070322679575
2024-11-04,Roanoke,2024,13.304454931377036
2024-11-04,Alleghany,2024,8.846184153203037
2024-11-04,Amherst,2024,7.3678391916866595
2024-11-04,Franklin,2024,9.619709752933804
2024-11-04,Roanoke,2024,11.399517402247454
2024-11-04,Fairfax,2024,10.464140929133563
2024-11-04,Richmond,2024,8.330044962977846
2024-11-04,Accomack,2024,10.653258182648615
2024-11-04,Albemarle,2024,9.753926860808498
2024-11-04,Appomattox,2024,4.773166664512229
2024-11-04,Amelia,2024,6.502149465977468
2024-11-04,Fairfax,2024,11.995506483743688
2024-11-04,Franklin,2024,7.928204273008539
2024-11-04,Richmond,2024,9.273615516460165
2024-11-11,Roanoke,2024,8.785374190767994
2024-11-11,Alleghany,2024,6.664430496732817
2024-11-11,Amherst,2024,8.665234506930755
2024-11-11,Franklin,2024,8.648085498621343
2024-11-11,Roanoke,2024,8.115516958201875
2024-11-11,Fairfax,2024,8.775132376055229
2024-11-11,Richmond,2024,8.428859600440575
2024-11-11,Accomack,2024,10.908200881777574
2024-11-11,Albemarle,2024,8.220199825879359
2024-11-11,Appomattox,2024,7.781506340355935
2024-11-11,Amelia,2024,8.029340617897324
2024-11-11,Fairfax,2024,8.812565620497434
2024-11-11,Franklin,2024,9.661062209976832
2024-11-11,Richmond,2024,10.16765463324905
2024-11-18,Roanoke,2024,4.382445679367237
2024-11-18,Alleghany,2024,2.9032456802515396
2024-11-18,Amherst,2024,4.334034437194659
2024-11-18,Franklin,2024,4.2592664912853415
2024-11-18,Roanoke,2024,3.5286762706457173
2024-11-18,Fairfax,2024,4.029258171575003
2024-11-18,Richmond,2024,3.712181021752302
2024-11-18,Accomack,2024,6.815094718551458
2024-11-18,Albemarle,2024,3.9102251410211486
2024-11-18,Appomattox,2024,3.4606884684665657
2024-11-18,Amelia,2024,3.373882402174115
2024-11-18,Fairfax,2024,4.7261681124738475
2024-11-18,Franklin,2024,6.024859822119138
2024-11-18,Richmond,2024,4.3384516236172095
2024-11-25,Roanoke,2024,3.3950116641839574
2024-11-25,Alleghany,2024,2.5157960070782455
2024-11-25,Amherst,2024,4.113004254290584
2024-11-25,Franklin,2024,2.7012751504787804
2024-11-25,Roanoke,2024,3.640193005390193
2024-11-25,Fairfax,2024,1.4022969735793982
2024-11-25,Richmond,2024,3.815767234984331
2024-11-25,Accomack,2024,6.740759224648354
2024-11-25,Albemarle,2024,2.604564103363393
2024-11-25,Appomattox,2024,2.9214696447180715
2024-11-25,Amelia,2024,3.084094247887519
2024-11-25,Fairfax,2024,0.47988943181109206
2024-11-25,Franklin,2024,5.031273685228182
2024-11-25,Richmond,2024,5.056621464704557
2024-12-02,Roanoke,2024,-3.2927776336763404
2024-12-02,Alleghany,2024,-2.517659694481902
2024-12-02,Amherst,2024,-1.86534503845507
2024-12-02,Franklin,2024,-0.7570429443263083
2024-12-02,Roanoke,2024,-1.219247086529292
2024-12-02,Fairfax,2024,-3.5137895005655437
2024-12-02,Richmond,2024,-3.097191588910398
2024-12-02,Accomack,2024,-1.2785197236356882
2024-12-02,Albemarle,2024,-2.283444346040676
2024-12-02,Appomattox,2024,-1.352667278013336
2024-12-02,Amelia,2024,-0.8425454759653642
2024-12-02,Fairfax,2024,-3.717515755183834
2024-12-02,Franklin,2024,-1.5479066125289698
2024-12-02,Richmond,2024,-1.0840262977805242
2024-12-09,Roanoke,2024,2.4856161406073167
2024-12-09,Alleghany,2024,4.816380716612408
2024-12-09,Amherst,2024,0.8284264736542293
2024-12-09,Franklin,2024,1.5154975757199491
2024-12-09,Roanoke,2024,2.9739694620579376
2024-12-09,Fairfax,2024,0.00254402459764774
2024-12-09,Richmond,2024,1.5454726432745942
2024-12-09,Accomack,2024,3.1938974178095845
2024-12-09,Albemarle,2024,-0.26977564591478004
2024-12-09,Appomattox,2024,2.097008268783851
2024-12-09,Amelia,2024,0.1706786187599879
2024-12-09,Fairfax,2024,-0.9867092651756864
2024-12-09,Franklin,2024,1.654862238979145
2024-12-09,Richmond,2024,1.391465087759668
2024-12-16,Roanoke,2024,6.137447726966172
2024-12-16,Alleghany,2024,0.29114092812429115
2024-12-16,Amherst,2024,-2.2093113100181174
2024-12-16,Franklin,2024,2.255218436880009
2024-12-16,Roanoke,2024,3.698854613688072
2024-12-16,Fairfax,2024,2.831262067906303
2024-12-16,Richmond,2024,-0.8961137853858026
2024-12-16,Accomack,2024,2.151811441097543
2024-12-16,Albemarle,2024,0.24103535536888904
2024-12-16,Appomattox,2024,-2.2641390968063564
2024-12-16,Amelia,2024,0.48977951128516384
2024-12-16,Fairfax,2024,3.123193008832955
2024-12-16,Franklin,2024,0.21998114849190584
2024-12-16,Richmond,2024,0.02842023070440372
2024-12-23,Roanoke,2024,-3.7904602149313495
2024-12-23,Alleghany,2024,-2.191007652534323
2024-12-23,Amherst,2024,-2.0795266601651754
2024-12-23,Franklin,2024,-1.8979139932129652
2024-12-23,Roanoke,2024,-3.057540363628374
2024-12-23,Fairfax,2024,-3.588631779752241
2024-12-23,Richmond,2024,-3.4300891783712997
2024-12-23,Accomack,2024,-0.8497563120937124
2024-12-23,Albemarle,2024,-2.549237476557151
2024-12-23,Appomattox,2024,-2.3948982427491208
2024-12-23,Amelia,2024,-2.178942252035383
2024-12-23,Fairfax,2024,-3.68502850341412
2024-12-23,Franklin,2024,-1.4744366299303673
2024-12-23,Richmond,2024,-2.0223375744104364
