date,week,county_name,NDVI_mean
2023-07-15,15,Waynesboro,NA
2023-07-15,15,Staunton,NA
2023-07-22,16,Covington,NA
2023-07-22,16,Buena Vista,NA
2023-07-22,16,Lexington,NA
2023-07-22,16,Galax,NA
2023-07-22,16,Norton,NA
2023-07-22,16,Radford,NA
2023-07-22,16,Danville,NA
2023-07-22,16,Martinsville,NA
2023-07-22,16,Salem,NA
2023-07-22,16,Roanoke,NA
2023-07-22,16,Bristol,NA
2023-07-22,16,Russell,0.6764394044876099
2023-07-22,16,Buchanan,NA
2023-07-22,16,Alleghany,NA
2023-07-22,16,Patrick,NA
2023-07-22,16,Grayson,NA
2023-07-22,16,Wythe,NA
2023-07-22,16,Carroll,NA
2023-07-22,16,Bath,NA
2023-07-22,16,Smyth,0.7702088554700216
2023-07-22,16,Bland,NA
2023-07-22,16,Lee,NA
2023-07-22,16,Highland,NA
2023-07-22,16,Rockbridge,NA
2023-07-22,16,Dickenson,NA
2023-07-22,16,Wise,NA
2023-07-22,16,Montgomery,NA
2023-07-22,16,Floyd,NA
2023-07-22,16,Giles,NA
2023-07-22,16,Pulaski,NA
2023-07-22,16,Tazewell,NA
2023-07-22,16,Pittsylvania,NA
2023-07-22,16,Amherst,NA
2023-07-22,16,Bedford,NA
2023-07-22,16,Campbell,NA
2023-07-22,16,Henry,NA
2023-07-22,16,Craig,NA
2023-07-22,16,Franklin,NA
2023-07-22,16,Roanoke,NA
2023-07-22,16,Botetourt,NA
2023-07-22,16,Scott,NA
2023-07-22,16,Washington,0.7881228219379078
2023-07-22,16,Augusta,NA
2023-07-22,16,James City,NA
2023-07-22,16,Gloucester,NA
2023-07-22,16,Isle of Wight,NA
2023-07-22,16,York,NA
2023-07-22,16,Mathews,NA
2023-07-22,16,Stafford,NA
2023-07-22,16,Rappahannock,NA
2023-07-22,16,Fauquier,NA
2023-07-22,16,Prince William,NA
2023-07-22,16,Arlington,NA
2023-07-22,16,Fairfax,NA
2023-07-22,16,Loudoun,0.7948309638233114
2023-07-22,16,Culpeper,NA
2023-07-22,16,Warren,NA
2023-07-22,16,Spotsylvania,NA
