system:index,T_avg,T_day,T_night,date,.geo
2021_01_02,8.897103451574377,10.36052995383789,6.496182634577438,2021-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_04,5.139064979811615,7.106158203822736,0.8223798712144632,2021-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_05,1.1625190100222988,2.9452906930614904,-0.7069378978630902,2021-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_06,3.8786695002679763,7.270677468969546,-0.39462380511259937,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_07,3.039943169723749,5.961033001973786,-0.41820102241277396,2021-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_09,2.133962961236279,5.44745810096085,-1.1648862396849737,2021-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_10,3.315046508491467,5.786119303401456,-0.5832731840853567,2021-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_11,0.06469827721469949,1.9071522994718746,-2.970534703413342,2021-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_12,2.31240644860904,7.20363949733654,-2.3786746708477517,2021-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_13,2.9007858716833885,7.2912393798259245,-1.9201300032168456,2021-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_14,3.6054001122811843,8.273685425733865,-1.4577150045150913,2021-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_15,4.559374481460458,9.355764295425365,-0.9781855961479071,2021-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_16,-1.5115128849499335,4.613174312580321,-1.681482663309949,2021-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_17,3.323510783445614,6.415806495369371,-0.5946290409351408,2021-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_18,4.355645503820633,7.546748055644349,-0.4743058883675192,2021-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_19,3.6054697332712884,6.248590568313723,-0.37698813819606386,2021-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_20,3.65609166860561,7.3213240323963475,-1.0813099379757336,2021-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_21,2.369154305964865,8.47378023540265,-3.4505362757878224,2021-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_22,4.90186530769132,9.597995107797576,0.300899527368626,2021-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_23,2.2014075872019503,4.141604897309682,-0.4252035678460619,2021-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_24,-0.6226029984202559,3.603613237037353,-5.171869506092972,2021-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_27,6.3483397173704175,7.867404929811904,3.6391484624763346,2021-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_28,-4.7440122511485185,0.1651339172792572,-9.198966376089636,2021-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_29,-1.6719094401727823,0.6404266531388554,-4.689759163087178,2021-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_30,-1.6507144619840675,1.119686824989377,-5.68849443148016,2021-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_02,-9.27307692307689,-2.7277786730829945,-6.738461284499446,2021-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_03,-3.0164143547595894,1.5898728482089906,-8.724918040466504,2021-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_04,2.1741967523129695,4.632625318972623,-1.9560805387646187,2021-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_05,-2.394417446383487,7.896704129065853,-8.713898036732076,2021-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_06,5.285905368047385,10.731101279170323,-1.4192361084525917,2021-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_08,1.603109705809689,3.6809821067811557,-1.7927003259510244,2021-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_09,3.4779554485920827,9.216070337139369,-1.709518312215068,2021-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_10,5.057725339783667,7.163870913506677,3.37762153110885,2021-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_16,4.089807692307723,10.714977416021776,1.5626732333958462,2021-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_17,3.1495471839407165,3.738891719480523,0.5496060828607406,2021-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_19,-7.973636363636339,2.858856623862206,-7.2269527634224575,2021-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_20,0.5878832761290924,2.195131699889454,-1.6592590545096777,2021-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_21,0.5296906837284737,4.7643743822835365,-4.579375946982016,2021-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_23,6.469255332257832,11.678797331840462,0.9076936405624975,2021-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_24,9.65253752426768,16.511881671332027,2.745020079306091,2021-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_25,11.94094520596827,15.073871376803616,8.29510581460442,2021-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_26,4.172585805043214,7.431203030530184,2.5373009252688536,2021-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_27,2.8737037037037356,6.8215920597401,1.9865378104938243,2021-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_02,4.818922045139215,9.525522550671736,0.4396021937732255,2021-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_03,6.496838512806855,14.04767181258604,-1.241409938220544,2021-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_04,8.661381588197726,14.500055701483957,2.768782928057194,2021-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_05,5.777141674045702,8.583213702637789,2.824817234357046,2021-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_06,3.8350252184486955,8.655204233850265,-1.7789599411899966,2021-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_07,4.35012159186121,10.98083573245925,-2.225858942935786,2021-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_08,5.004917307401857,12.151148062930503,-2.204684609488254,2021-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_09,9.347710251293284,18.136197117986573,0.480003219723625,2021-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_10,11.292827289277408,21.519180169985372,3.714195742557542,2021-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_11,15.769617194253504,23.563385659834605,8.385239860398354,2021-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_12,14.456992420886536,18.235183506815083,11.163094564476454,2021-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_13,11.772721571285345,17.592864488067054,9.322897861733543,2021-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_14,10.880410986017885,17.94868070240909,3.602789395700902,2021-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_15,7.732977541607394,12.509241808373543,2.837466410352687,2021-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_17,9.557962480491389,14.370091247757241,6.74354661992822,2021-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_19,6.46815671829863,10.325049669335458,6.236354578442544,2021-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_20,5.844052577905898,12.924849726941579,-1.6572372291080384,2021-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_21,9.327743863761318,17.73757171091425,0.7033406100963188,2021-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_22,11.090994410788827,18.80757731361675,3.3160054115612296,2021-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_23,11.313895438031683,15.981849804128833,6.868752188229606,2021-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_25,9.468320000000027,11.137803617571086,10.978667557016683,2021-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_26,15.433680611424004,24.288355019590433,9.07331858407083,2021-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_27,18.04487747466988,23.582759713276403,11.477714169635636,2021-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_29,11.86782818587088,16.73980658351323,6.773584243546543,2021-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_30,13.70760466691201,22.177398250199257,5.244258316137529,2021-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_31,17.238166397415217,21.381019288684953,12.631610123853221,2021-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_02,5.249550928476319,10.109874686716818,0.49679235898058793,2021-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_03,7.427758274427486,15.947869434957537,-1.417396664794742,2021-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_04,12.255082693035527,21.512602312021432,3.0337184038690665,2021-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_05,16.25034766815846,24.119555586074835,8.365245990432495,2021-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_06,18.356831443408765,25.95252294502428,10.031197348417214,2021-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_07,19.331117293019716,27.060158486511334,11.162186050268044,2021-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_08,16.693413189202953,23.81544324730807,11.96223101672745,2021-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_09,17.083427440581747,22.126626998743284,12.539459345735022,2021-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_10,15.418120961506636,20.81557891833294,10.28475629491916,2021-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_11,15.38090217950923,21.05371647663598,11.835464438428685,2021-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_12,17.3080604557159,23.64645091092573,11.032065563920726,2021-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_13,15.02511747229796,19.592844951092573,11.069552349003622,2021-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_14,15.577482294942893,21.329159255379896,10.457296469003737,2021-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_16,12.410595135811693,17.157484332739656,7.083491845977683,2021-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_17,13.01383516886735,17.612941677149003,7.186513170638546,2021-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_18,14.613026296873882,18.77947382914109,7.237312617821948,2021-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_19,15.241756745578805,18.67011382391447,9.730805007307053,2021-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_20,15.194073515524359,22.495110181720612,7.911872925778111,2021-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_21,17.7601028661816,21.758498040358656,12.156914563339937,2021-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_22,9.358968681282521,13.439796421992819,3.6647263274418336,2021-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_23,10.600847687196788,17.607158605659748,2.8602504513046827,2021-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_25,10.395134627613842,16.62561561398896,3.3246674518256243,2021-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_26,15.415580643600446,23.094033645846213,7.47684113378023,2021-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_27,17.96728971854186,25.874716247881107,10.165645410287397,2021-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_28,21.87527978735094,27.752723062637475,16.350149703895063,2021-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_29,22.512979130596985,26.21612398688426,19.68156949451688,2021-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_30,16.489033946838184,22.74524902651064,11.768544901282157,2021-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_01,16.57344743390559,21.874602796967817,11.324741559073242,2021-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_02,16.179116262443955,22.52612603836614,9.605174889318436,2021-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_04,21.08420427393059,24.968207814777454,16.428786774025056,2021-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_05,20.744475221962094,25.763499122239615,16.17792220750302,2021-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_06,14.963175267606118,17.933377969535226,12.079342076489235,2021-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_07,11.331694108853165,14.602173674511997,7.53138781806416,2021-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_08,11.955744885308205,18.285563433400227,5.743432977074004,2021-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_09,13.592821736132224,19.130743531981047,6.780377028280186,2021-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_10,10.900944046787743,18.759037492302813,8.829744830382507,2021-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_11,14.316134288131167,19.61212656882952,8.819435713296762,2021-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_12,12.184605028511855,16.57523799696638,8.924476280017123,2021-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_13,12.929641768132582,19.043854954096023,6.503490247406444,2021-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_14,15.59585447451142,24.455696344172214,6.433864962928444,2021-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_15,15.062193881700844,21.802052978786833,8.133659971128653,2021-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_16,15.006695265025488,19.210597512769922,9.85193030756663,2021-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_17,14.672876838235302,21.674896322527058,7.40922775144996,2021-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_18,18.924602666199075,25.663502272084518,11.643990080855769,2021-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_19,21.4128052805466,28.385244239823148,13.245545520515828,2021-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_20,19.858858709019383,25.332969705659597,14.357601129189282,2021-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_21,21.00001108538578,29.223314272236948,12.496470293429347,2021-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_22,19.216985440783724,23.35183716092215,13.698461457702368,2021-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_23,19.910065437239773,31.03223624898755,16.036456117021302,2021-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_24,21.775441222585336,25.838000175041664,20.145322801047328,2021-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_25,20.165633441107342,23.11941211901672,15.651608201942016,2021-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_26,24.132713589319874,31.101677044557086,16.992944365216623,2021-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_27,24.07823408040487,27.11271428846153,20.03495604270505,2021-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_28,23.562790387182943,31.247633725056907,15.848685490545888,2021-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_31,13.266028882002466,19.833398559509085,7.473218505125213,2021-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_01,18.558543364799775,23.57363028752363,12.799463019379253,2021-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_05,22.830252694500956,28.014845334468337,17.929478597519118,2021-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_06,26.1233822153035,31.91318266409569,19.754575578202267,2021-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_07,24.547853303300897,25.637968715266762,22.97769675464144,2021-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_12,20.134736842105298,21.748230149232743,17.522631035526345,2021-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_13,20.951338020765284,26.56777819564552,16.37705876018015,2021-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_14,21.75860390359779,25.932203283920796,18.10623562089928,2021-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_15,23.442733797880237,26.633189933811238,20.12372931152335,2021-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_16,20.57858757651925,24.596720773997106,16.66172452253509,2021-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_17,19.975154741008982,26.552351868956734,13.720216622695194,2021-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_18,21.28153841476698,28.1280716955784,14.483331030620068,2021-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_19,23.393029174989728,28.841392720238904,19.113026951425994,2021-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_21,23.937227507688533,27.618077884430612,20.052613289795445,2021-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_22,27.184055692923614,25.553298127945876,24.59927197357547,2021-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_23,17.521457367129166,22.431246736666992,13.738412948858125,2021-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_24,19.63344069972205,26.274206018331125,12.955369489769929,2021-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_25,17.400702607703998,20.960710657708198,14.891078466081854,2021-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_26,18.314134571352195,20.046025214337384,17.13628981247867,2021-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_27,23.517969061443825,27.525017939957053,18.082487284103227,2021-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_28,24.668695339479903,27.92040247763056,20.973673869515917,2021-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_29,25.216110143535822,29.703002060650913,20.617881807737035,2021-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_30,25.19378310821352,27.651341574238867,22.320818459230857,2021-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_01,27.182758534894926,32.286010004888404,20.616054006496636,2021-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_03,19.331475251194323,24.468095061181174,15.106528575247255,2021-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_04,21.338621166732462,26.695645853175748,15.889852438311847,2021-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_05,22.509866669015025,27.334382140028495,18.19542860898603,2021-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_06,25.93697991086727,31.249348967726952,20.59166817727377,2021-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_07,26.18228646415365,28.738429005003674,22.64782993736978,2021-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_09,22.987809349767396,27.136452863835828,18.1850418875541,2021-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_10,21.085000019964333,24.004698947514495,19.314822366530464,2021-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_11,23.389568345323777,26.634986056651012,19.933382952498363,2021-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_12,23.85234180205296,28.403039276183943,19.502595498385972,2021-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_13,27.011853563892817,29.78252582453504,23.99488073527311,2021-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_14,25.88061556510351,29.49367851807817,21.370916589434835,2021-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_15,22.139449728145088,28.286353985122954,17.212915993732967,2021-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_16,24.944927035505454,27.78882374230965,21.827882320207426,2021-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_17,26.84138060227524,32.199870484394495,21.018304578682294,2021-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_18,20.087410539918785,27.22866223570592,17.464916749960064,2021-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_19,22.894163771811833,26.431926819661314,18.244272571243037,2021-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_20,24.611972894907627,27.99036619556074,19.355128246633516,2021-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_21,24.345344175212134,28.878282228990166,19.490996181420964,2021-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_22,21.804022165597885,26.387880151448993,18.703529619170496,2021-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_23,21.77965384887064,26.194664933731076,17.684533488035267,2021-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_24,22.59691001539093,28.659235162706214,16.83707841156752,2021-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_25,22.894304368361492,26.58902834052683,19.360502368372405,2021-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_26,25.08955646019721,28.75340631153929,21.192778581525666,2021-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_27,24.9469727165101,29.313947293412962,20.178899699087605,2021-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_28,25.393516065277282,29.92322498895895,21.316090623191663,2021-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_29,23.754644588661574,27.245291139888515,20.37094470812246,2021-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_30,26.039157099383246,28.045163118782828,23.06019093234671,2021-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_31,23.22470738143767,28.2440700269786,18.25818999219065,2021-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_02,22.695357450443396,26.90709493191943,18.161106510795875,2021-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_03,20.1754313865594,24.324631672881335,16.85961125507287,2021-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_04,20.079362442868913,25.834160325951505,15.241528164822075,2021-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_05,22.636421517592936,27.736045860454272,16.919264725914555,2021-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_06,22.255063055291227,26.237292551071178,18.17082675487482,2021-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_08,21.889763919243247,26.19493029606295,17.453857781800963,2021-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_09,24.487128031907787,30.57919353302873,19.69174839585847,2021-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_10,25.812467157872856,28.314929717877387,22.495232070390767,2021-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_11,24.41983905798266,31.179380719063268,19.694659312010938,2021-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_12,24.705921166766668,29.826740795842998,21.303721140669484,2021-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_13,27.486652211467216,31.35008616642718,23.56984590311053,2021-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_14,27.211404702970317,29.11172743189883,22.138350326281053,2021-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_19,25.310677159625573,27.120388933616553,22.544375131633007,2021-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_20,21.335271310253862,24.293875127633004,16.439691922229862,2021-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_21,21.957029515168877,26.270115881552726,17.860589289496833,2021-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_22,23.792693430133433,26.776088877992056,20.599668613139368,2021-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_23,23.013880701059435,28.51457380190356,18.33302507685055,2021-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_24,25.07422265187948,27.791791234715493,22.269042126265635,2021-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_25,26.30407866009142,30.92566626948308,21.775784468534447,2021-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_26,25.49416834317711,27.877708010730107,22.985713876771733,2021-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_27,26.041120327254273,29.831860190562875,21.604403560568013,2021-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_28,25.789165904706415,28.983705206217195,22.282601147244165,2021-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_29,24.043472224010497,27.06859110969109,20.790658880308413,2021-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_30,24.98846305318759,29.362533979699894,20.589617363552872,2021-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_31,23.402453146894732,26.435956744699325,18.950066743682022,2021-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_02,16.855433530462662,22.69637369293205,15.188849111169402,2021-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_03,19.408136564027874,24.69328351535212,14.09572822755711,2021-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_04,19.39459849478985,24.114211372805688,14.359158154928773,2021-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_05,20.117551864910265,25.263309115567036,15.731641798556005,2021-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_06,15.402933648873717,25.438880201444515,13.750106325643962,2021-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_07,21.622750151019133,26.845931706813353,16.417007278323602,2021-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_08,21.31254230827467,24.954159755620626,17.90239053472231,2021-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_10,19.19195576604724,23.627826644000123,14.743627329689106,2021-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_11,18.727783993481594,23.198088600927676,13.772576234659383,2021-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_12,20.940369062449612,25.82264280730775,15.793148978126478,2021-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_13,24.07405269312833,28.12248471298763,19.59992788190206,2021-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_14,23.02556000729906,26.548001048549324,19.48289186292251,2021-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_15,23.770225044338634,26.819030905045953,20.555126652255915,2021-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
