date,county,year,T_avg
2021-10-22,Appomattox,2021,14.806269661462114
2021-10-22,Amelia,2021,15.308569983223205
2021-10-22,Fairfax,2021,NA
2021-10-22,Franklin,2021,18.27861296403716
2021-10-22,Richmond,2021,17.084147539655227
2021-10-29,Roanoke,2021,9.161910115517609
2021-10-29,Alleghany,2021,4.4030132921775635
2021-10-29,Bedford,2021,7.953406867270213
2021-10-29,Franklin,2021,7.003644623531254
2021-10-29,Roanoke,2021,6.933684838116662
2021-10-29,Fairfax,2021,11.083563978566875
2021-10-29,Richmond,2021,12.642549718160272
2021-10-29,Accomack,2021,15.86580770120262
2021-10-29,Albemarle,2021,9.723703570625933
2021-10-29,Appomattox,2021,8.452439284887925
2021-10-29,Amelia,2021,13.780781685450783
2021-10-29,Fairfax,2021,11.124975568502192
2021-10-29,Franklin,2021,15.352133604021686
2021-10-29,Richmond,2021,15.892563807771928
2021-11-05,Roanoke,2021,13.190618065900331
2021-11-05,Alleghany,2021,11.028278637018248
2021-11-05,Bedford,2021,11.476117423960858
2021-11-05,Franklin,2021,12.17288526914266
2021-11-05,Roanoke,2021,11.82188099650287
2021-11-05,Fairfax,2021,10.034626273036254
2021-11-05,Richmond,2021,11.708052993748923
2021-11-05,Accomack,2021,13.838993328476043
2021-11-05,Albemarle,2021,11.00645476882258
2021-11-05,Appomattox,2021,10.87528796723047
2021-11-05,Amelia,2021,11.8087092437642
2021-11-05,Fairfax,2021,10.138033734260503
2021-11-05,Franklin,2021,14.209987915699951
2021-11-05,Richmond,2021,11.665141910017654
2021-11-12,Roanoke,2021,10.317818108996915
2021-11-12,Alleghany,2021,13.743005934825872
2021-11-12,Bedford,2021,10.196037699777058
2021-11-12,Franklin,2021,11.156920655399734
2021-11-12,Roanoke,2021,11.168322738148284
2021-11-12,Fairfax,2021,13.645118570324644
2021-11-12,Richmond,2021,13.846819623285064
2021-11-12,Accomack,2021,12.463381429815836
2021-11-12,Albemarle,2021,10.80401929846436
2021-11-12,Appomattox,2021,10.606277503822858
2021-11-12,Amelia,2021,11.752625437755515
2021-11-12,Fairfax,2021,13.36863559481303
2021-11-12,Franklin,2021,11.66304524361952
2021-11-12,Richmond,2021,12.043215474183109
2021-11-19,Roanoke,2021,4.974345493880243
2021-11-19,Alleghany,2021,4.218858884422406
2021-11-19,Bedford,2021,5.306113344071762
2021-11-19,Franklin,2021,4.869660890976176
2021-11-19,Roanoke,2021,3.990894298752383
2021-11-19,Fairfax,2021,3.410959039254462
2021-11-19,Richmond,2021,3.798782902369628
2021-11-19,Accomack,2021,4.981321039323422
2021-11-19,Albemarle,2021,4.7497139318678725
2021-11-19,Appomattox,2021,6.705623129504711
2021-11-19,Amelia,2021,3.5094536821128557
2021-11-19,Fairfax,2021,3.631107874459716
2021-11-19,Franklin,2021,6.683321490719288
2021-11-19,Richmond,2021,5.2039732897300235
2021-11-26,Roanoke,2021,4.301197522883378
2021-11-26,Alleghany,2021,1.4658142865141477
2021-11-26,Bedford,2021,2.732680828667738
2021-11-26,Franklin,2021,3.4869840081882533
2021-11-26,Roanoke,2021,3.312951062351972
2021-11-26,Fairfax,2021,5.144497348898144
2021-11-26,Richmond,2021,5.235451731522147
2021-11-26,Accomack,2021,6.833896703486396
2021-11-26,Albemarle,2021,2.4062673692946093
2021-11-26,Appomattox,2021,3.5529647081679503
2021-11-26,Amelia,2021,4.336203911276147
2021-11-26,Fairfax,2021,5.87783875211429
2021-11-26,Franklin,2021,6.64902030162416
2021-11-26,Richmond,2021,5.74038801065382
2021-12-03,Roanoke,2021,10.274997968718289
2021-12-03,Alleghany,2021,11.087367892863352
2021-12-03,Bedford,2021,12.493514270044075
2021-12-03,Franklin,2021,11.4097460274746
2021-12-03,Roanoke,2021,12.071892814536138
2021-12-03,Fairfax,2021,7.473179731100981
2021-12-03,Richmond,2021,9.431806579973124
2021-12-03,Accomack,2021,9.475762434054865
2021-12-03,Albemarle,2021,10.879949292820772
2021-12-03,Appomattox,2021,10.51609983768238
2021-12-03,Amelia,2021,12.856179609863837
2021-12-03,Fairfax,2021,6.449872521246495
2021-12-03,Franklin,2021,11.305711854373277
2021-12-03,Richmond,2021,13.53505524347065
2021-12-10,Roanoke,2021,5.134227212681669
2021-12-10,Alleghany,2021,3.283122679891534
2021-12-10,Bedford,2021,5.435390222552767
2021-12-10,Franklin,2021,5.804510211744719
2021-12-10,Roanoke,2021,5.319817800485569
2021-12-10,Fairfax,2021,4.888124948522789
2021-12-10,Richmond,2021,5.130563793616552
2021-12-10,Accomack,2021,6.437372969015165
2021-12-10,Albemarle,2021,5.230025464808659
2021-12-10,Appomattox,2021,5.241013734751967
2021-12-10,Amelia,2021,4.961942411767293
2021-12-10,Fairfax,2021,5.412242059763226
2021-12-10,Franklin,2021,6.686290361562287
2021-12-10,Richmond,2021,6.712154486344273
2021-12-17,Roanoke,2021,3.579435341072008
2021-12-17,Alleghany,2021,-0.5441305409138784
2021-12-17,Bedford,2021,2.770437872471205
2021-12-17,Franklin,2021,3.250792486850081
2021-12-17,Roanoke,2021,1.5488286513916627
2021-12-17,Fairfax,2021,2.0164563823517447
2021-12-17,Richmond,2021,3.0085006510500896
2021-12-17,Accomack,2021,4.566397600493985
2021-12-17,Albemarle,2021,2.281013304401923
2021-12-17,Appomattox,2021,2.938717526789723
2021-12-17,Amelia,2021,2.716107607949912
2021-12-17,Fairfax,2021,2.25910073294496
2021-12-17,Franklin,2021,8.26606196829083
2021-12-17,Richmond,2021,3.8588055683299145
2021-12-24,Roanoke,2021,12.561143617021315
2021-12-24,Alleghany,2021,9.376424404472564
2021-12-24,Bedford,2021,9.024176981917645
2021-12-24,Franklin,2021,13.898981232360205
2021-12-24,Roanoke,2021,13.20883590658704
2021-12-24,Fairfax,2021,12.924457123188631
2021-12-24,Richmond,2021,12.68968741416253
2021-12-24,Accomack,2021,6.580480438721672
2021-12-24,Albemarle,2021,13.898030699582684
2021-12-24,Appomattox,2021,13.50033454886173
2021-12-24,Amelia,2021,14.484422119109476
2021-12-24,Fairfax,2021,12.760782744485685
2021-12-24,Franklin,2021,11.54306046983762
2021-12-24,Richmond,2021,9.370690094683198
