Year,county_name,state_alpha,Harvested,Planted
2004,CHATHAM,NC,1100,2200
2004,CHEROKEE,NC,500,700
2004,CHESAPEAKE CITY,VA,7050,14300
2004,CHESTERFIELD,VA,NA,700
2004,CHOWAN,NC,4200,4300
2004,CLARKE,VA,2100,4200
2004,CLEVELAND,NC,1100,NA
2004,COLUMBUS,NC,36200,36700
2004,CRAIG,VA,500,800
2004,CRAVEN,NC,13100,13100
2004,CULPEPER,VA,5750,11600
2004,CUMBERLAND,NC,9900,10100
2004,CUMBERLAND,VA,950,1900
2004,CURRITUCK,NC,11000,11000
2004,DARE,NC,800,800
2004,DAVIDSON,NC,3000,6000
2004,DAVIE,NC,2350,4700
2004,DINWIDDIE,VA,1700,3400
2004,DUPLIN,NC,50800,51200
2004,EDGECOMBE,NC,9300,9400
2004,ESSEX,VA,18700,19000
2004,FAUQUIER,VA,5300,10700
2004,FLOYD,VA,1200,1200
2004,FLUVANNA,VA,1150,2300
2004,FORSYTH,NC,1650,1900
2004,FRANKLIN,NC,1300,1600
2004,FRANKLIN,VA,6300,12800
2004,FREDERICK,VA,1450,2900
2004,GASTON,NC,1300,NA
2004,GATES,NC,6600,6700
2004,GLOUCESTER,VA,7100,7200
2004,GOOCHLAND,VA,2600,5300
2004,GRANVILLE,NC,1100,2200
2004,GRAYSON,VA,1700,1700
2004,GREENE,NC,10100,10100
2004,GREENE,VA,500,600
2004,GREENSVILLE,VA,1300,1300
2004,GUILFORD,NC,3400,6800
2004,HALIFAX,NC,4300,5700
2004,HALIFAX,VA,1350,2800
2004,HANOVER,VA,6450,13200
2004,HARNETT,NC,2200,3500
2004,HAYWOOD,NC,2600,NA
2004,HENDERSON,NC,2050,4100
2004,HENRICO,VA,2200,2300
2004,HERTFORD,NC,9800,9800
2004,HOKE,NC,1900,2000
2004,HYDE,NC,27100,27600
2004,IREDELL,NC,7000,14000
2004,ISLE OF WIGHT,VA,9500,9900
2004,JAMES CITY,VA,1900,1900
2004,JOHNSTON,NC,8300,8500
2004,JONES,NC,9700,9700
2004,KING AND QUEEN,VA,14000,14500
2004,KING GEORGE,VA,4100,4100
2004,KING WILLIAM,VA,13500,14000
2004,LANCASTER,VA,6400,6500
2004,LEE,NC,850,900
2004,LEE,VA,600,1000
2004,LENOIR,NC,20100,20400
2004,LINCOLN,NC,1350,2700
2004,LOUDOUN,VA,2650,5400
2004,LOUISA,VA,1500,3000
2004,LUNENBURG,VA,NA,700
2004,MADISON,VA,3550,7200
2004,MARTIN,NC,4400,4400
2004,MATHEWS,VA,1100,1100
2004,MECKLENBURG,NC,550,750
2004,MECKLENBURG,VA,1200,2400
2004,MIDDLESEX,VA,6300,6300
2004,MONTGOMERY,NC,800,800
2004,MONTGOMERY,VA,1250,2500
2004,MOORE,NC,850,850
2004,NASH,NC,2400,2400
2004,NEW HANOVER,NC,550,600
2004,NEW KENT,VA,4500,4500
2004,NORTHAMPTON,NC,3200,3300
2004,NORTHAMPTON,VA,8900,9000
2004,NORTHUMBERLAND,VA,14700,15000
2004,NOTTOWAY,VA,1500,1800
2004,ONSLOW,NC,10700,10900
2004,ORANGE,NC,1600,3200
2004,ORANGE,VA,4750,9700
2004,OTHER (COMBINED) COUNTIES,NC,804.5454545454545,3050
2004,OTHER (COMBINED) COUNTIES,VA,875,580
2004,PAGE,VA,2100,4300
2004,PAMLICO,NC,11100,11100
2004,PASQUOTANK,NC,22400,22500
2004,PATRICK,VA,750,1500
2004,PENDER,NC,13400,13600
2004,PERQUIMANS,NC,17300,17300
2004,PERSON,NC,1450,2900
2004,PITT,NC,15900,16100
2004,PITTSYLVANIA,VA,3000,6100
2004,POWHATAN,VA,650,1300
2004,PRINCE EDWARD,VA,900,1800
2004,PRINCE GEORGE,VA,4600,4600
2004,PRINCE WILLIAM,VA,1150,2300
2004,PULASKI,VA,2300,2600
2004,RANDOLPH,NC,3500,7000
2004,RAPPAHANNOCK,VA,500,900
2004,RICHMOND,NC,1650,1700
2004,RICHMOND,VA,11500,11800
2004,ROBESON,NC,43600,44000
2004,ROCKBRIDGE,VA,1950,4000
2004,ROCKINGHAM,NC,1750,3500
2004,ROCKINGHAM,VA,17250,34900
2004,ROWAN,NC,4350,8700
2004,SAMPSON,NC,33100,33400
2004,SCOTLAND,NC,1950,2000
2004,SCOTT,VA,500,600
2004,SHENANDOAH,VA,4250,8600
2004,SMYTH,VA,2600,2700
2004,SOUTHAMPTON,VA,10500,11000
2004,SPOTSYLVANIA,VA,1450,2900
2004,STAFFORD,VA,1100,1300
2004,STANLY,NC,5950,12000
2004,STOKES,NC,675,1400
2004,SUFFOLK CITY,VA,5250,10600
2004,SURRY,NC,3425,6900
2004,SURRY,VA,6500,6600
2004,SUSSEX,VA,3050,6100
2004,TAZEWELL,VA,600,700
2004,TRANSYLVANIA,NC,850,1100
2004,TYRRELL,NC,25500,25500
2004,UNION,NC,12600,25200
2004,VIRGINIA BEACH CITY,VA,3900,7800
2004,WAKE,NC,950,1000
2004,WARREN,NC,550,1100
2004,WARREN,VA,500,600
2004,WASHINGTON,NC,25000,25100
2004,WASHINGTON,VA,1750,3500
2004,WAYNE,NC,26800,27000
2004,WESTMORELAND,VA,14000,14500
2004,WILKES,NC,4150,8300
2004,WILSON,NC,5900,6000
2004,WYTHE,VA,4900,5100
2004,YADKIN,NC,7650,15400
2005,ACCOMACK,VA,25000,25000
2005,ALAMANCE,NC,1700,3400
2005,ALBEMARLE,VA,1000,2200
2005,ALEXANDER,NC,1150,2300
2005,ALLEGHANY,NC,2200,2200
2005,ALLEGHANY,VA,550,1100
2005,AMELIA,VA,2750,5500
2005,ANSON,NC,6100,6200
2005,APPOMATTOX,VA,900,1100
2005,AUGUSTA,VA,13000,26000
2005,BATH,VA,600,700
2005,BEAUFORT,NC,46400,46500
2005,BEDFORD,VA,2600,3000
2005,BERTIE,NC,15900,16000
2005,BLADEN,NC,20300,20500
2005,BLAND,VA,800,900
2005,BOTETOURT,VA,1500,3700
2005,BRUNSWICK,NC,5500,5800
2005,BRUNSWICK,VA,600,900
2005,BUCKINGHAM,VA,NA,700
2005,BUNCOMBE,NC,800,NA
2005,BURKE,NC,700,800
2005,CABARRUS,NC,1850,3800
2005,CALDWELL,NC,900,1000
2005,CAMDEN,NC,15800,15900
2005,CAMPBELL,VA,1400,2800
2005,CAROLINE,VA,6400,13000
2005,CARROLL,VA,900,1100
2005,CARTERET,NC,17000,17100
2005,CASWELL,NC,550,1200
2005,CATAWBA,NC,1200,2400
2005,CHARLES CITY,VA,7200,7200
2005,CHARLOTTE,VA,1300,2600
2005,CHATHAM,NC,1250,2600
2005,CHEROKEE,NC,500,600
2005,CHESAPEAKE CITY,VA,6250,12500
2005,CHESTERFIELD,VA,NA,700
2005,CHOWAN,NC,3300,3300
2005,CLARKE,VA,2050,4100
2005,CLEVELAND,NC,800,1600
2005,COLUMBUS,NC,29900,30000
2005,CRAIG,VA,500,900
2005,CRAVEN,NC,12000,12000
2005,CULPEPER,VA,5550,11500
2005,CUMBERLAND,NC,8900,8900
2005,CUMBERLAND,VA,950,1900
2005,CURRITUCK,NC,7900,8000
2005,DARE,NC,700,700
2005,DAVIDSON,NC,3400,6900
2005,DAVIE,NC,2600,5200
2005,DINWIDDIE,VA,2200,4400
2005,DUPLIN,NC,41000,41400
2005,EDGECOMBE,NC,9500,9600
2005,ESSEX,VA,19000,19000
2005,FAUQUIER,VA,5250,10500
2005,FLOYD,VA,1200,1200
2005,FLUVANNA,VA,1150,2300
2005,FORSYTH,NC,2400,2500
2005,FRANKLIN,NC,1300,1500
2005,FRANKLIN,VA,6250,12500
2005,FREDERICK,VA,2600,2900
2005,GASTON,NC,1300,NA
2005,GATES,NC,5900,6000
2005,GLOUCESTER,VA,7000,7000
2005,GOOCHLAND,VA,2650,5300
2005,GRANVILLE,NC,900,1800
2005,GRAYSON,VA,1600,1600
2005,GREENE,NC,9900,9900
2005,GREENE,VA,NA,600
2005,GREENSVILLE,VA,800,1300
2005,GUILFORD,NC,2425,4900
2005,HALIFAX,NC,4900,5300
2005,HALIFAX,VA,1300,2600
2005,HANOVER,VA,6650,13500
2005,HARNETT,NC,3600,4000
2005,HAYWOOD,NC,1500,NA
2005,HENDERSON,NC,1575,3200
2005,HENRICO,VA,2300,2300
2005,HERTFORD,NC,9500,9600
2005,HOKE,NC,1700,1700
2005,HYDE,NC,25500,25900
2005,IREDELL,NC,8200,16600
2005,ISLE OF WIGHT,VA,8000,8800
2005,JAMES CITY,VA,1700,1700
2005,JOHNSTON,NC,7300,7600
2005,JONES,NC,8200,8200
2005,KING AND QUEEN,VA,14000,14500
2005,KING GEORGE,VA,4000,4000
2005,KING WILLIAM,VA,14000,14500
2005,LANCASTER,VA,6600,6600
2005,LEE,NC,500,500
2005,LEE,VA,500,900
2005,LENOIR,NC,17400,17500
2005,LINCOLN,NC,1500,3000
2005,LOUDOUN,VA,2700,5500
2005,LOUISA,VA,2900,3000
2005,LUNENBURG,VA,NA,600
2005,MADISON,VA,3450,7200
2005,MARTIN,NC,3400,3500
2005,MATHEWS,VA,1000,1000
2005,MECKLENBURG,VA,2100,2400
2005,MIDDLESEX,VA,6500,6500
2005,MONTGOMERY,NC,1250,1300
2005,MONTGOMERY,VA,1300,2600
2005,MOORE,NC,1150,1200
2005,NASH,NC,1700,1700
2005,NEW HANOVER,NC,700,700
2005,NEW KENT,VA,4000,4000
2005,NORTHAMPTON,NC,2500,2600
2005,NORTHAMPTON,VA,9000,9000
2005,NORTHUMBERLAND,VA,14500,14500
2005,NOTTOWAY,VA,800,1600
2005,ONSLOW,NC,9200,9200
2005,ORANGE,NC,1400,2800
2005,ORANGE,VA,4800,9600
2005,OTHER (COMBINED) COUNTIES,NC,555,1787.5
2005,OTHER (COMBINED) COUNTIES,VA,953.8461538461538,520
2005,PAGE,VA,2150,4300
2005,PAMLICO,NC,9900,10000
2005,PASQUOTANK,NC,18600,18700
2005,PATRICK,VA,800,1600
2005,PENDER,NC,11800,11900
2005,PERQUIMANS,NC,13900,13900
2005,PERSON,NC,2200,2300
2005,PITT,NC,9900,10000
2005,PITTSYLVANIA,VA,3100,6200
2005,POWHATAN,VA,1200,1400
2005,PRINCE EDWARD,VA,1300,1800
2005,PRINCE GEORGE,VA,4000,4000
2005,PRINCE WILLIAM,VA,1100,2200
2005,PULASKI,VA,1350,2700
2005,RANDOLPH,NC,4000,8000
2005,RAPPAHANNOCK,VA,500,900
2005,RICHMOND,NC,1300,1300
2005,RICHMOND,VA,12500,13000
2005,ROBESON,NC,42400,42500
2005,ROCKBRIDGE,VA,1850,3900
2005,ROCKINGHAM,NC,1475,3000
2005,ROCKINGHAM,VA,17500,35000
2005,ROWAN,NC,4500,9000
2005,SAMPSON,NC,31700,32000
2005,SCOTLAND,NC,1300,1400
2005,SCOTT,VA,NA,500
2005,SHENANDOAH,VA,4400,8900
2005,SMYTH,VA,2300,2700
2005,SOUTHAMPTON,VA,4300,8600
2005,SPOTSYLVANIA,VA,1450,2900
2005,STAFFORD,VA,1000,1300
2005,STANLY,NC,5400,10800
2005,STOKES,NC,1250,1400
2005,SUFFOLK CITY,VA,8000,8100
2005,SURRY,NC,3400,6900
2005,SURRY,VA,6500,6600
2005,SUSSEX,VA,2750,5500
2005,TAZEWELL,VA,NA,700
2005,TRANSYLVANIA,NC,700,850
2005,TYRRELL,NC,25100,25200
2005,UNION,NC,26900,27000
2005,VIRGINIA BEACH CITY,VA,2950,5900
2005,WAKE,NC,1300,1500
2005,WARREN,NC,550,700
2005,WARREN,VA,500,600
2005,WASHINGTON,NC,24800,25000
2005,WASHINGTON,VA,1650,3300
2005,WAYNE,NC,26200,26400
2005,WESTMORELAND,VA,15000,15500
2005,WILKES,NC,3000,6000
2005,WILSON,NC,5900,5900
2005,WYTHE,VA,4300,4700
2005,YADKIN,NC,6250,12600
2006,ACCOMACK,VA,22000,22000
2006,ALAMANCE,NC,1650,3300
2006,ALBEMARLE,VA,1100,2200
2006,ALEXANDER,NC,1150,2300
2006,ALLEGHANY,NC,2100,2200
2006,ALLEGHANY,VA,600,1000
2006,AMELIA,VA,2750,5500
2006,ANSON,NC,5400,5500
2006,APPOMATTOX,VA,500,900
2006,AUGUSTA,VA,13500,27000
2006,BATH,VA,500,700
2006,BEAUFORT,NC,46600,46600
2006,BEDFORD,VA,2700,3000
2006,BERTIE,NC,16500,16700
2006,BLADEN,NC,24300,24500
2006,BLAND,VA,800,900
2006,BOTETOURT,VA,1700,3400
2006,BRUNSWICK,NC,5350,5500
2006,BRUNSWICK,VA,500,600
2006,BUCKINGHAM,VA,NA,500
2006,BUNCOMBE,NC,900,NA
2006,BURKE,NC,800,900
2006,CABARRUS,NC,1625,3300
2006,CALDWELL,NC,700,900
2006,CAMDEN,NC,13900,13900
2006,CAMPBELL,VA,1500,3000
2006,CAROLINE,VA,7000,14000
2006,CARROLL,VA,800,1000
2006,CARTERET,NC,12700,12700
2006,CASWELL,NC,575,1200
2006,CATAWBA,NC,1300,2600
2006,CHARLES CITY,VA,7000,7200
2006,CHARLOTTE,VA,1450,2900
2006,CHATHAM,NC,1200,2400
2006,CHEROKEE,NC,550,650
2006,CHESAPEAKE CITY,VA,6000,12000
2006,CHESTERFIELD,VA,600,700
2006,CHOWAN,NC,3000,3000
2006,CLARKE,VA,2050,4100
2006,CLEVELAND,NC,750,1500
2006,COLUMBUS,NC,32500,32700
2006,CRAIG,VA,600,900
2006,CRAVEN,NC,16300,16300
2006,CULPEPER,VA,5500,11000
2006,CUMBERLAND,NC,10200,10400
2006,CUMBERLAND,VA,1400,1700
2006,CURRITUCK,NC,8500,8500
2006,DARE,NC,300,400
2006,DAVIDSON,NC,3025,6200
2006,DAVIE,NC,2400,4800
2006,DINWIDDIE,VA,2200,4900
2006,DUPLIN,NC,45600,46100
2006,EDGECOMBE,NC,11200,11500
2006,ESSEX,VA,21000,21000
2006,FAUQUIER,VA,5250,10500
2006,FLOYD,VA,1100,1100
2006,FLUVANNA,VA,1700,2100
2006,FORSYTH,NC,1600,1700
2006,FRANKLIN,NC,1550,1550
2006,FRANKLIN,VA,7750,15500
2006,FREDERICK,VA,1450,2900
2006,GASTON,NC,600,NA
2006,GATES,NC,5200,5200
2006,GLOUCESTER,VA,5700,6000
2006,GOOCHLAND,VA,2500,5000
2006,GRANVILLE,NC,900,1850
2006,GRAYSON,VA,1300,1400
2006,GREENE,NC,11200,11200
2006,GREENE,VA,500,600
2006,GREENSVILLE,VA,800,1100
2006,GUILFORD,NC,2750,5600
2006,HALIFAX,NC,6250,6800
2006,HALIFAX,VA,2050,4100
2006,HANOVER,VA,6250,12500
2006,HARNETT,NC,3700,4100
2006,HAYWOOD,NC,1650,NA
2006,HENDERSON,NC,1575,3200
2006,HENRICO,VA,1500,2500
2006,HENRY,VA,NA,600
2006,HERTFORD,NC,8800,8800
2006,HOKE,NC,2800,2900
2006,HYDE,NC,24800,25200
2006,IREDELL,NC,7800,15600
2006,ISLE OF WIGHT,VA,7400,7500
2006,JAMES CITY,VA,1600,1900
2006,JOHNSTON,NC,8900,9000
2006,JONES,NC,8500,8500
2006,KING AND QUEEN,VA,15000,15000
2006,KING GEORGE,VA,3500,4000
2006,KING WILLIAM,VA,6750,13500
2006,LANCASTER,VA,5900,6000
2006,LEE,NC,800,800
2006,LEE,VA,NA,600
2006,LENOIR,NC,20000,20000
2006,LINCOLN,NC,1200,NA
2006,LOUDOUN,VA,2150,4300
2006,LOUISA,VA,1800,3600
2006,LUNENBURG,VA,900,1000
2006,MADISON,NC,250,NA
2006,MADISON,VA,3400,6800
2006,MARTIN,NC,3750,3900
2006,MATHEWS,VA,1000,1000
2006,MECKLENBURG,NC,550,800
2006,MECKLENBURG,VA,800,1600
2006,MIDDLESEX,VA,5000,5000
2006,MONTGOMERY,NC,550,600
2006,MONTGOMERY,VA,1100,2200
2006,MOORE,NC,950,1000
2006,NASH,NC,2800,2800
2006,NEW HANOVER,NC,600,600
2006,NEW KENT,VA,4200,4500
2006,NORTHAMPTON,NC,2300,2600
2006,NORTHAMPTON,VA,9100,9400
2006,NORTHUMBERLAND,VA,15000,15000
2006,NOTTOWAY,VA,850,1700
2006,ONSLOW,NC,10200,10300
2006,ORANGE,NC,1375,2800
2006,ORANGE,VA,5250,10500
2006,OTHER (COMBINED) COUNTIES,NC,733.8888888888889,2325
2006,OTHER (COMBINED) COUNTIES,VA,816.6666666666666,566.6666666666666
2006,PAGE,VA,2000,4000
2006,PAMLICO,NC,11300,11300
2006,PASQUOTANK,NC,17800,17800
2006,PATRICK,VA,1050,2100
2006,PENDER,NC,12300,12500
2006,PERQUIMANS,NC,11900,11900
2006,PERSON,NC,2500,2600
2006,PITT,NC,20200,20200
2006,PITTSYLVANIA,VA,3550,7100
2006,POWHATAN,VA,800,1200
2006,PRINCE EDWARD,VA,1000,2000
2006,PRINCE GEORGE,VA,3600,3800
2006,PRINCE WILLIAM,VA,800,1600
2006,PULASKI,VA,1000,1300
2006,RANDOLPH,NC,3700,7500
2006,RAPPAHANNOCK,VA,500,1000
2006,RICHMOND,NC,2000,2000
2006,RICHMOND,VA,6250,12500
2006,ROANOKE,VA,500,500
2006,ROBESON,NC,49600,49900
2006,ROCKBRIDGE,VA,2050,4100
2006,ROCKINGHAM,NC,1425,2900
2006,ROCKINGHAM,VA,15000,31000
2006,ROWAN,NC,4250,8600
2006,SAMPSON,NC,34400,35100
2006,SCOTLAND,NC,1350,1400
2006,SHENANDOAH,VA,4500,9000
2006,SMYTH,VA,2500,2700
2006,SOUTHAMPTON,VA,4000,8300
2006,SPOTSYLVANIA,VA,2000,2100
2006,STAFFORD,VA,900,1300
2006,STANLY,NC,4225,8500
2006,STOKES,NC,1150,1300
2006,SUFFOLK CITY,VA,8100,8100
2006,SURRY,NC,3650,7350
2006,SURRY,VA,6300,6600
2006,SUSSEX,VA,2900,6000
2006,TAZEWELL,VA,500,600
2006,TRANSYLVANIA,NC,397.5,800
2006,TYRRELL,NC,24800,24800
2006,UNION,NC,25700,25800
2006,VIRGINIA BEACH CITY,VA,5300,5500
2006,WAKE,NC,525,1200
2006,WARREN,NC,350,700
2006,WARREN,VA,NA,500
2006,WASHINGTON,NC,25400,25400
2006,WASHINGTON,VA,2400,2600
2006,WAYNE,NC,31100,31100
2006,WESTMORELAND,VA,15000,15000
2006,WILKES,NC,3000,6000
2006,WILSON,NC,7900,7900
2006,WYTHE,VA,2350,4700
2006,YADKIN,NC,6100,12200
2007,ACCOMACK,VA,33000,33000
2007,ALAMANCE,NC,1950,4000
2007,ALBEMARLE,VA,800,1100
2007,ALEXANDER,NC,925,2100
2007,ALLEGHANY,NC,1800,1900
2007,AMELIA,VA,2750,5500
2007,AMHERST,VA,NA,500
2007,ANSON,NC,7300,7800
2007,APPOMATTOX,VA,600,1200
2007,AUGUSTA,VA,15000,30000
2007,BATH,VA,1000,2100
2007,BEAUFORT,NC,55700,55900
2007,BEDFORD,VA,1450,2900
2007,BERTIE,NC,25000,25700
2007,BLADEN,NC,30000,30300
2007,BLAND,VA,900,1000
2007,BOTETOURT,VA,1000,2200
2007,BRUNSWICK,NC,7400,7700
2007,BRUNSWICK,VA,600,800
2007,BUCKINGHAM,VA,500,800
2007,BUNCOMBE,NC,420,900
2007,BURKE,NC,1000,1400
2007,CABARRUS,NC,1700,3700
2007,CALDWELL,NC,450,1000
2007,CAMDEN,NC,18000,18200
2007,CAMPBELL,VA,1750,3500
2007,CAROLINE,VA,6200,12500
2007,CARROLL,VA,1200,1500
2007,CARTERET,NC,18300,18500
2007,CASWELL,NC,560,1400
2007,CATAWBA,NC,1600,2600
2007,CHARLES CITY,VA,6600,6700
2007,CHARLOTTE,VA,1450,2900
2007,CHATHAM,NC,1400,2900
2007,CHEROKEE,NC,480,700
2007,CHESAPEAKE CITY,VA,6450,13000
2007,CHOWAN,NC,8200,8400
2007,CLARKE,VA,2400,4800
2007,CLEVELAND,NC,650,1600
2007,COLUMBUS,NC,44400,44900
2007,CRAVEN,NC,24000,24300
2007,CULPEPER,VA,4600,9600
2007,CUMBERLAND,NC,12400,13100
2007,CUMBERLAND,VA,600,1200
2007,CURRITUCK,NC,10500,11000
2007,DAVIDSON,NC,3325,6800
2007,DAVIE,NC,3025,6100
2007,DINWIDDIE,VA,5300,5600
2007,DUPLIN,NC,63300,63900
2007,EDGECOMBE,NC,22000,22300
2007,ESSEX,VA,18500,19000
2007,FAUQUIER,VA,7500,15000
2007,FLOYD,VA,1800,2200
2007,FLUVANNA,VA,1000,1100
2007,FORSYTH,NC,1770,3700
2007,FRANKLIN,NC,3200,3600
2007,FRANKLIN,VA,7750,15500
2007,FREDERICK,VA,1650,3300
2007,GATES,NC,9500,9600
2007,GLOUCESTER,VA,6600,6700
2007,GOOCHLAND,VA,3300,6600
2007,GRANVILLE,NC,1075,2800
2007,GRAYSON,VA,1400,1500
2007,GREENE,NC,18400,18500
2007,GREENSVILLE,VA,2200,2200
2007,GUILFORD,NC,1900,5000
2007,HALIFAX,NC,8700,17800
2007,HALIFAX,VA,1750,3500
2007,HANOVER,VA,6700,13500
2007,HARNETT,NC,5800,6300
2007,HAYWOOD,NC,730,1500
2007,HENDERSON,NC,1100,2200
2007,HENRICO,VA,3000,3000
2007,HERTFORD,NC,13800,14300
2007,HOKE,NC,5000,5200
2007,HYDE,NC,30000,31100
2007,IREDELL,NC,7875,16500
2007,ISLE OF WIGHT,VA,6100,12500
2007,JAMES CITY,VA,1200,1200
2007,JOHNSTON,NC,13800,14200
2007,JONES,NC,19800,20200
2007,KING AND QUEEN,VA,13500,13500
2007,KING GEORGE,VA,3900,4100
2007,KING WILLIAM,VA,5350,11000
2007,LANCASTER,VA,5000,5500
2007,LEE,NC,850,900
2007,LEE,VA,750,1600
2007,LENOIR,NC,29100,29300
2007,LINCOLN,NC,1400,2800
2007,LOUDOUN,VA,3200,6400
2007,LOUISA,VA,1500,3000
2007,MADISON,VA,3050,6100
2007,MARTIN,NC,11900,12100
2007,MATHEWS,VA,1100,1100
2007,MECKLENBURG,VA,1000,1400
2007,MIDDLESEX,VA,6200,6300
2007,MONTGOMERY,NC,800,900
2007,MONTGOMERY,VA,1700,3500
2007,MOORE,NC,1400,1600
2007,NELSON,VA,700,700
2007,NEW KENT,VA,4900,5000
2007,NORTHAMPTON,NC,9500,10200
2007,NORTHAMPTON,VA,9900,9900
2007,NORTHUMBERLAND,VA,15000,15000
2007,NOTTOWAY,VA,800,1600
2007,ONSLOW,NC,13700,14200
2007,ORANGE,NC,1450,3000
2007,ORANGE,VA,3200,6400
2007,OTHER (COMBINED) COUNTIES,NC,3044.2857142857147,5800
2007,OTHER (COMBINED) COUNTIES,VA,809.0909090909091,740
2007,PAGE,VA,2700,5400
2007,PAMLICO,NC,12800,13000
2007,PASQUOTANK,NC,24400,24600
2007,PATRICK,VA,1000,2100
2007,PERQUIMANS,NC,22300,22600
2007,PERSON,NC,1800,3200
2007,PITT,NC,34000,34200
2007,PITTSYLVANIA,VA,3400,7200
2007,POWHATAN,VA,1000,2200
2007,PRINCE EDWARD,VA,850,1800
2007,PRINCE GEORGE,VA,2600,5200
2007,PRINCE WILLIAM,VA,1600,1700
2007,PULASKI,VA,1100,1400
2007,RANDOLPH,NC,3700,7700
2007,RAPPAHANNOCK,VA,600,1000
2007,RICHMOND,VA,11500,11500
2007,ROBESON,NC,61700,62300
2007,ROCKBRIDGE,VA,1200,2500
2007,ROCKINGHAM,NC,1500,3300
2007,ROCKINGHAM,VA,18250,37000
2007,ROWAN,NC,4325,8700
2007,SAMPSON,NC,46800,47600
2007,SCOTLAND,NC,4100,4400
2007,SCOTT,VA,500,800
2007,SHENANDOAH,VA,6250,12500
2007,SMYTH,VA,2200,2500
2007,SOUTHAMPTON,VA,10400,21000
2007,SPOTSYLVANIA,VA,2300,4600
2007,STAFFORD,VA,1500,1500
2007,STANLY,NC,11100,12300
2007,STOKES,NC,740,1500
2007,SUFFOLK CITY,VA,13500,13500
2007,SURRY,NC,4120,8300
2007,SURRY,VA,7000,7300
2007,SUSSEX,VA,3500,7200
2007,TAZEWELL,VA,800,1000
2007,TRANSYLVANIA,NC,225,500
2007,TYRRELL,NC,28000,28200
2007,UNION,NC,29400,29800
2007,VIRGINIA BEACH CITY,VA,6300,6300
2007,WAKE,NC,1600,2100
2007,WARREN,NC,760,1000
2007,WASHINGTON,NC,31000,31300
2007,WASHINGTON,VA,1450,2900
2007,WAYNE,NC,38000,38300
2007,WESTMORELAND,VA,18500,18500
2007,WILKES,NC,2780,5700
2007,WILSON,NC,14100,14500
2007,WYTHE,VA,3150,6400
2007,YADKIN,NC,6550,13500
2008,ACCOMACK,VA,23600,24700
2008,ALAMANCE,NC,2050,4200
2008,ALEXANDER,NC,1100,2200
2008,ALLEGHANY,NC,1900,NA
2008,AMELIA,VA,2450,5000
2008,ANSON,NC,7200,7600
2008,AUGUSTA,VA,9150,18400
2008,BEAUFORT,NC,43800,46500
2008,BEDFORD,VA,2200,2200
2008,BERTIE,NC,16500,16500
2008,BLADEN,NC,22600,23000
2008,BRUNSWICK,NC,7100,7200
2008,BRUNSWICK,VA,700,1100
2008,BUNCOMBE,NC,600,1200
2008,BURKE,NC,900,1200
2008,CABARRUS,NC,1750,3500
2008,CALDWELL,NC,450,900
2008,CAMDEN,NC,14600,14600
2008,CAMPBELL,VA,1100,2300
2008,CAROLINE,VA,12000,12200
2008,CARTERET,NC,22000,22000
2008,CASWELL,NC,800,1500
2008,CATAWBA,NC,2100,2600
2008,CHARLES CITY,VA,6500,6800
2008,CHARLOTTE,VA,1350,2800
2008,CHATHAM,NC,1500,3000
2008,CHEROKEE,NC,500,1000
2008,CHESAPEAKE CITY,VA,9800,10500
2008,CHESTERFIELD,VA,500,600
2008,CHOWAN,NC,5500,5500
2008,CLARKE,VA,2100,4200
2008,CLEVELAND,NC,1000,2000
2008,COLUMBUS,NC,34700,35000
2008,CRAVEN,NC,20000,20500
2008,CULPEPER,VA,3700,7400
2008,CUMBERLAND,NC,12300,12500
2008,CUMBERLAND,VA,700,1400
2008,CURRITUCK,NC,8800,8800
2008,DAVIDSON,NC,3050,6400
2008,DAVIE,NC,4200,5000
2008,DINWIDDIE,VA,3900,4800
2008,DUPLIN,NC,49700,50500
2008,DURHAM,NC,500,700
2008,EDGECOMBE,NC,12700,13000
2008,ESSEX,VA,15700,18400
2008,FAUQUIER,VA,5350,10700
2008,FLOYD,VA,1100,1100
2008,FORSYTH,NC,500,1000
2008,FRANKLIN,NC,2600,2700
2008,FRANKLIN,VA,7050,14200
2008,FREDERICK,VA,1200,2500
2008,GATES,NC,5100,5200
2008,GLOUCESTER,VA,6300,6600
2008,GOOCHLAND,VA,2900,5800
2008,GRANVILLE,NC,1650,4200
2008,GREENE,NC,12500,14700
2008,GREENSVILLE,VA,2300,2400
2008,GUILFORD,NC,2600,5700
2008,HALIFAX,NC,9200,9600
2008,HALIFAX,VA,3700,4500
2008,HANOVER,VA,5900,11900
2008,HARNETT,NC,4700,4900
2008,HAYWOOD,NC,1500,NA
2008,HENDERSON,NC,1550,3100
2008,HERTFORD,NC,10200,10300
2008,HOKE,NC,6000,6000
2008,HYDE,NC,26900,27000
2008,IREDELL,NC,8300,16600
2008,ISLE OF WIGHT,VA,9100,9700
2008,JOHNSTON,NC,10200,10500
2008,JONES,NC,17000,17000
2008,KING AND QUEEN,VA,12500,12900
2008,KING WILLIAM,VA,12100,13300
2008,LEE,NC,1300,1300
2008,LENOIR,NC,22200,22500
2008,LINCOLN,NC,1000,2800
2008,LOUDOUN,VA,4000,8300
2008,LOUISA,VA,1300,2600
2008,MADISON,VA,2700,5600
2008,MARTIN,NC,7000,7200
2008,MATHEWS,VA,1000,1000
2008,MCDOWELL,NC,400,800
