date,week,county_name,NDVI_mean
2022-07-08,14,Dinwiddie,NA
2022-07-08,14,Amelia,NA
2022-07-08,14,Rockingham,NA
2022-07-08,14,Poquoson,NA
2022-07-08,14,Chesapeake,0.6762390524954524
2022-07-08,14,Newport News,NA
2022-07-08,14,Portsmouth,NA
2022-07-08,14,Suffolk,0.6990799496952225
2022-07-08,14,Hampton,NA
2022-07-08,14,Virginia Beach,0.7764566786189914
2022-07-08,14,Norfolk,NA
2022-07-08,14,Williamsburg,NA
2022-07-08,14,Alexandria,NA
2022-07-08,14,Falls Church,NA
2022-07-08,14,Fairfax,NA
2022-07-08,14,Manassas Park,NA
2022-07-08,14,Manassas,NA
2022-07-08,14,Fredericksburg,NA
2022-07-08,14,Winchester,NA
2022-07-08,14,Emporia,NA
2022-07-08,14,Franklin,0.7658927245674846
2022-07-08,14,Charlottesville,NA
2022-07-08,14,Lynchburg,NA
2022-07-08,14,Richmond,NA
2022-07-08,14,Hopewell,NA
2022-07-08,14,Petersburg,NA
2022-07-08,14,Colonial Heights,NA
2022-07-08,14,Harrisonburg,NA
2022-07-08,14,Waynesboro,NA
2022-07-08,14,Staunton,NA
2022-07-15,15,Covington,NA
2022-07-15,15,Buena Vista,NA
2022-07-15,15,Lexington,NA
2022-07-15,15,Galax,0.7029806792551518
2022-07-15,15,Norton,NA
2022-07-15,15,Radford,NA
2022-07-15,15,Danville,NA
2022-07-15,15,Martinsville,NA
2022-07-15,15,Salem,NA
2022-07-15,15,Roanoke,NA
2022-07-15,15,Bristol,NA
2022-07-15,15,Russell,NA
2022-07-15,15,Buchanan,NA
2022-07-15,15,Alleghany,NA
2022-07-15,15,Patrick,0.7307825698408971
2022-07-15,15,Grayson,0.7861038990652552
2022-07-15,15,Wythe,0.7170391804700909
2022-07-15,15,Carroll,0.6940801182446537
2022-07-15,15,Bath,NA
2022-07-15,15,Smyth,0.7695556183656057
2022-07-15,15,Bland,0.79033562541008
2022-07-15,15,Lee,0.46613097190856934
2022-07-15,15,Highland,NA
2022-07-15,15,Rockbridge,NA
2022-07-15,15,Dickenson,NA
2022-07-15,15,Wise,NA
2022-07-15,15,Montgomery,0.7111369086348492
2022-07-15,15,Floyd,0.7297749135356683
2022-07-15,15,Giles,NA
2022-07-15,15,Pulaski,0.6992184842724031
2022-07-15,15,Tazewell,NA
2022-07-15,15,Pittsylvania,0.7945369373241279
2022-07-15,15,Amherst,0.8549832105636597
2022-07-15,15,Bedford,NA
2022-07-15,15,Campbell,NA
2022-07-15,15,Henry,0.7940240841564311
2022-07-15,15,Craig,NA
2022-07-15,15,Franklin,0.7587057591807165
2022-07-15,15,Roanoke,NA
2022-07-15,15,Botetourt,0.7430340051651001
2022-07-15,15,Scott,NA
2022-07-15,15,Washington,NA
2022-07-15,15,Augusta,NA
2022-07-15,15,James City,0.4353088016311328
2022-07-15,15,Gloucester,0.7632944924490792
2022-07-15,15,Isle of Wight,0.7840881248018876
2022-07-15,15,York,NA
2022-07-15,15,Mathews,0.7113465666770935
2022-07-15,15,Stafford,NA
2022-07-15,15,Rappahannock,NA
2022-07-15,15,Fauquier,0.8376074618216192
2022-07-15,15,Prince William,0.8510106801986694
2022-07-15,15,Arlington,NA
2022-07-15,15,Fairfax,NA
2022-07-15,15,Loudoun,0.7648725530589454
2022-07-15,15,Culpeper,0.7585246409950807
2022-07-15,15,Warren,NA
2022-07-15,15,Spotsylvania,0.7688440680503845
2022-07-15,15,Clarke,0.779179596746457
2022-07-15,15,Frederick,NA
2022-07-15,15,Surry,0.831746606464414
2022-07-15,15,King and Queen,0.8238502190663264
2022-07-15,15,Middlesex,0.7473142623901368
2022-07-15,15,Essex,NA
2022-07-15,15,Northumberland,0.6959506273269653
2022-07-15,15,Orange,NA
2022-07-15,15,Madison,NA
2022-07-15,15,Lunenburg,0.7497217180510264
2022-07-15,15,Charlotte,NA
2022-07-15,15,Cumberland,0.8245551235535565
2022-07-15,15,Halifax,NA
2022-07-15,15,Shenandoah,NA
2022-07-15,15,Southampton,0.8095706610599579
2022-07-15,15,Northampton,NA
2022-07-15,15,Brunswick,0.8150293085446394
2022-07-15,15,Lancaster,NA
2022-07-15,15,Richmond,NA
2022-07-15,15,Mecklenburg,0.7792639364934948
2022-07-15,15,Accomack,NA
2022-07-15,15,Greensville,0.752641173351628
2022-07-15,15,Page,NA
2022-07-15,15,Westmoreland,NA
2022-07-15,15,Nottoway,0.7464617192257607
2022-07-15,15,King George,0.8205798268318176
2022-07-15,15,Prince Edward,0.7165541571297058
2022-07-15,15,Louisa,0.8495744412595575
2022-07-15,15,Buckingham,NA
2022-07-15,15,Greene,NA
2022-07-15,15,Albemarle,NA
2022-07-15,15,Nelson,NA
2022-07-15,15,Fluvanna,0.7293253540992737
2022-07-15,15,Appomattox,NA
2022-07-15,15,Hanover,NA
2022-07-15,15,Powhatan,0.8924158310997271
2022-07-15,15,Goochland,NA
2022-07-15,15,King William,0.8606308102607727
2022-07-15,15,Henrico,0.8254871037359179
2022-07-15,15,New Kent,0.8783062696456909
2022-07-15,15,Charles City,0.7510507916740536
2022-07-15,15,Sussex,0.7837500091442584
2022-07-15,15,Chesterfield,0.6860603980327908
2022-07-15,15,Prince George,0.7659595932569297
2022-07-15,15,Caroline,0.8364744186401367
2022-07-15,15,Dinwiddie,0.7930353231019215
2022-07-15,15,Amelia,0.7978713683616481
2022-07-15,15,Rockingham,NA
2022-07-15,15,Poquoson,NA
2022-07-15,15,Chesapeake,0.5212328831354777
2022-07-15,15,Newport News,NA
2022-07-15,15,Portsmouth,NA
2022-07-15,15,Suffolk,0.7344939270728013
2022-07-15,15,Hampton,NA
2022-07-15,15,Virginia Beach,NA
2022-07-15,15,Norfolk,NA
2022-07-15,15,Williamsburg,NA
2022-07-15,15,Alexandria,NA
2022-07-15,15,Falls Church,NA
2022-07-15,15,Fairfax,NA
2022-07-15,15,Manassas Park,NA
2022-07-15,15,Manassas,NA
2022-07-15,15,Fredericksburg,NA
2022-07-15,15,Winchester,NA
2022-07-15,15,Emporia,NA
2022-07-15,15,Franklin,0.719601035118103
2022-07-15,15,Charlottesville,NA
2022-07-15,15,Lynchburg,NA
2022-07-15,15,Richmond,NA
2022-07-15,15,Hopewell,NA
2022-07-15,15,Petersburg,0.8597798347473145
2022-07-15,15,Colonial Heights,NA
2022-07-15,15,Harrisonburg,NA
2022-07-15,15,Waynesboro,NA
2022-07-15,15,Staunton,NA
2022-07-22,16,Covington,NA
2022-07-22,16,Buena Vista,NA
2022-07-22,16,Lexington,NA
2022-07-22,16,Galax,NA
2022-07-22,16,Norton,NA
2022-07-22,16,Radford,NA
2022-07-22,16,Danville,NA
2022-07-22,16,Martinsville,NA
2022-07-22,16,Salem,NA
2022-07-22,16,Roanoke,NA
2022-07-22,16,Bristol,NA
2022-07-22,16,Russell,NA
2022-07-22,16,Buchanan,NA
2022-07-22,16,Alleghany,NA
2022-07-22,16,Patrick,NA
2022-07-22,16,Grayson,0.7695220907529196
2022-07-22,16,Wythe,0.7913551479578018
2022-07-22,16,Carroll,NA
2022-07-22,16,Bath,NA
2022-07-22,16,Smyth,0.8095471262931824
2022-07-22,16,Bland,NA
2022-07-22,16,Lee,NA
2022-07-22,16,Highland,NA
2022-07-22,16,Rockbridge,NA
2022-07-22,16,Dickenson,NA
2022-07-22,16,Wise,NA
2022-07-22,16,Montgomery,NA
2022-07-22,16,Floyd,NA
2022-07-22,16,Giles,NA
2022-07-22,16,Pulaski,NA
2022-07-22,16,Tazewell,NA
2022-07-22,16,Pittsylvania,NA
2022-07-22,16,Amherst,NA
2022-07-22,16,Bedford,NA
2022-07-22,16,Campbell,NA
2022-07-22,16,Henry,NA
2022-07-22,16,Craig,NA
2022-07-22,16,Franklin,NA
2022-07-22,16,Roanoke,NA
2022-07-22,16,Botetourt,NA
2022-07-22,16,Scott,NA
2022-07-22,16,Washington,0.7951871129599485
2022-07-22,16,Augusta,NA
2022-07-22,16,James City,0.7859464392066002
2022-07-22,16,Gloucester,0.8067595308904485
2022-07-22,16,Isle of Wight,0.7781677002311604
2022-07-22,16,York,0.40757742524147034
2022-07-22,16,Mathews,0.781762764305516
2022-07-22,16,Stafford,NA
2022-07-22,16,Rappahannock,NA
2022-07-22,16,Fauquier,NA
2022-07-22,16,Prince William,NA
2022-07-22,16,Arlington,NA
2022-07-22,16,Fairfax,NA
2022-07-22,16,Loudoun,NA
2022-07-22,16,Culpeper,NA
2022-07-22,16,Warren,NA
2022-07-22,16,Spotsylvania,NA
2022-07-22,16,Clarke,NA
2022-07-22,16,Frederick,NA
2022-07-22,16,Surry,0.8302435310182626
2022-07-22,16,King and Queen,0.823292934429061
2022-07-22,16,Middlesex,0.7550354729964809
2022-07-22,16,Essex,0.7557940908397237
2022-07-22,16,Northumberland,0.8036553769366966
2022-07-22,16,Orange,NA
2022-07-22,16,Madison,NA
2022-07-22,16,Lunenburg,NA
2022-07-22,16,Charlotte,NA
2022-07-22,16,Cumberland,NA
2022-07-22,16,Halifax,NA
2022-07-22,16,Shenandoah,NA
2022-07-22,16,Southampton,0.8043991453883798
2022-07-22,16,Northampton,0.718647544912827
2022-07-22,16,Brunswick,NA
2022-07-22,16,Lancaster,0.8164639282603212
2022-07-22,16,Richmond,0.8109312579332728
2022-07-22,16,Mecklenburg,NA
