satellite,year,month,month_name,date,peak_NDVI,peak_GOSAVI,peak_GDVI,peak_EVI,peak_CVI,image_count,data_available,has_blue_band,total_corn_area_m2
Landsat8_OLI,2022.0,5.0,May,2022-05,0.6501081219847618,0.4484001846747602,0.8897659224595176,0.4560928289529671,4.042101144741057,25,true,true,2.3231864894117637E9
Landsat8_OLI,2022.0,6.0,Jun,2022-06,0.7027702716532046,0.49013420418240233,0.9255014513098585,0.5194955265758759,4.709034807973874,29,true,true,2.3231864894117637E9
Landsat8_OLI,2022.0,7.0,Jul,2022-07,0.7735617767808106,0.5296699862824839,0.9557759134365074,0.6101815551006332,4.693448079131911,28,true,true,2.3231864894117637E9
Landsat8_OLI,2022.0,8.0,Aug,2022-08,0.8349241654817341,0.5692158348791856,0.9778340615986129,0.6663509414097107,5.339194449627766,30,true,true,2.3231864894117637E9
Landsat8_OLI,2022.0,9.0,Sep,2022-09,0.747033632177316,0.500212596555549,0.9446774780669523,0.5148030599205575,5.121597746037204,28,true,true,2.3231864894117637E9
Landsat8_OLI,2023.0,5.0,May,2023-05,0.6301913249429012,0.44292245877815684,0.8813076390916326,0.45734059211350214,3.957865028723654,27,true,true,2.3231864894117637E9
Landsat8_OLI,2023.0,6.0,Jun,2023-06,0.6902500523909004,0.47651426742390146,0.9158066749894875,0.5116101259062057,4.247854139433819,28,true,true,2.3231864894117637E9
Landsat8_OLI,2023.0,7.0,Jul,2023-07,0.8030214507161111,0.546835623441226,0.9688285247580355,0.6249162942670524,5.055648082940956,32,true,true,2.3231864894117637E9
Landsat8_OLI,2023.0,8.0,Aug,2023-08,0.7979607782564252,0.5339420793485058,0.9661707394770747,0.5851584465057774,5.145137741562475,27,true,true,2.3231864894117637E9
Landsat8_OLI,2023.0,9.0,Sep,2023-09,0.6894491814665136,0.46251405910171506,0.91436176429304,0.44082146111278964,4.93509298856743,28,true,true,2.3231864894117637E9
Landsat8_OLI,2024.0,5.0,May,2024-05,0.6538704769855292,0.4566720259103174,0.8925741071176576,0.4616980222487427,4.315272921266492,26,true,true,2.3231864894117637E9
Landsat8_OLI,2024.0,6.0,Jun,2024-06,0.6451745444138401,0.46813437772792044,0.8899092400867875,0.4748421561458397,4.6356400301213165,26,true,true,2.3231864894117637E9
Landsat8_OLI,2024.0,7.0,Jul,2024-07,0.7210622320090272,0.4993267001599679,0.9320448668974796,0.5436306259024147,4.665409393452224,26,true,true,2.3231864894117637E9
Landsat8_OLI,2024.0,8.0,Aug,2024-08,0.8221950037713324,0.5550925497449616,0.974900848535185,0.6347068616847742,5.26615966429764,26,true,true,2.3231864894117637E9
Landsat8_OLI,2024.0,9.0,Sep,2024-09,0.8049744834422148,0.5408517520542597,0.9653655294270592,0.5817127805251693,5.6588903703375655,23,true,true,2.3231864894117637E9
Landsat9_OLI2,2022.0,5.0,May,2022-05,0.6662840690724241,0.4619681926000554,0.901478953513752,0.47676977629532663,4.220347439174972,25,true,true,2.3231864894117637E9
Landsat9_OLI2,2022.0,6.0,Jun,2022-06,0.6997691612651731,0.4865791331523545,0.9222445091572815,0.5184616714658781,4.569838265441985,27,true,true,2.3231864894117637E9
Landsat9_OLI2,2022.0,7.0,Jul,2022-07,0.770788171850379,0.5307052629495246,0.9546108026006481,0.5981857001620554,4.855196632080429,29,true,true,2.3231864894117637E9
Landsat9_OLI2,2022.0,8.0,Aug,2022-08,0.8282533231577168,0.5629572505834193,0.9751880518626079,0.6543956508386821,5.320566262356805,29,true,true,2.3231864894117637E9
Landsat9_OLI2,2022.0,9.0,Sep,2022-09,0.745068296008735,0.49950321478742865,0.9432742998286227,0.5338243760293604,4.730403941209531,28,true,true,2.3231864894117637E9
Landsat9_OLI2,2023.0,5.0,May,2023-05,0.6165312445951374,0.4387242188385606,0.8713492976139149,0.4496070081318265,3.8829704876990503,23,true,true,2.3231864894117637E9
Landsat9_OLI2,2023.0,6.0,Jun,2023-06,0.6974176210847695,0.48057978526983347,0.9156883105639232,0.5152199907929755,4.3130306543161625,28,true,true,2.3231864894117637E9
Landsat9_OLI2,2023.0,7.0,Jul,2023-07,0.8188686339514316,0.5559787598453529,0.9735347537613652,0.6392542631939548,5.182506504420694,31,true,true,2.3231864894117637E9
Landsat9_OLI2,2023.0,8.0,Aug,2023-08,0.7901173079852118,0.5320347630046541,0.96414407827303,0.5903718763541163,4.936737768230708,28,true,true,2.3231864894117637E9
Landsat9_OLI2,2023.0,9.0,Sep,2023-09,0.6739060015611734,0.45579246064044787,0.9023485168548201,0.42001217948414543,4.886480604668724,25,true,true,2.3231864894117637E9
Landsat9_OLI2,2024.0,5.0,May,2024-05,0.6579955774973116,0.4594137369977364,0.896056066713791,0.4685129469712372,4.3224063216998525,28,true,true,2.3231864894117637E9
Landsat9_OLI2,2024.0,6.0,Jun,2024-06,0.6441240924154403,0.46755535825126343,0.8893932454672077,0.4747114765960474,4.633351563262524,31,true,true,2.3231864894117637E9
Landsat9_OLI2,2024.0,7.0,Jul,2024-07,0.7344847785834039,0.5014311976998177,0.9389728560938808,0.5502161533039449,4.552598064529637,27,true,true,2.3231864894117637E9
Landsat9_OLI2,2024.0,8.0,Aug,2024-08,0.8140992465720692,0.5489422874522143,0.972277569921334,0.639125335745075,4.927106256085601,29,true,true,2.3231864894117637E9
Landsat9_OLI2,2024.0,9.0,Sep,2024-09,0.7705224922862406,0.5180501137133177,0.9549622725099828,0.5662320563012891,4.853727152463705,20,true,true,2.3231864894117637E9
